application_id,customer_id,app_date,amount_requested,loan_purpose,loan_term_months,approved
567,3502,2019-03-15,6500,Medical,24,0
568,41,2019-11-04,4000,Moving,12,1
569,3557,2023-09-01,5900,Wedding,36,1
570,3251,2018-12-06,48100,Car Purchase,60,0
571,3017,2017-12-19,2200,Business,24,1
572,977,2022-11-04,7300,Home improvement,36,1
573,364,2022-04-23,17600,Car Purchase,48,1
574,3503,2020-06-02,9600,Home improvement,48,1
575,3101,2021-03-01,15600,Debt consolidation,24,1
576,4822,2018-02-16,17100,Wedding,48,1
577,3213,2023-07-28,3700,Debt consolidation,24,1
578,3099,2021-08-13,36300,Debt consolidation,60,1
579,3734,2021-01-26,35500,Debt consolidation,60,1
580,2051,2023-01-12,46000,Debt consolidation,60,1
581,4860,2019-05-03,6900,Business,36,1
582,1776,2021-05-08,68600,Home improvement,60,1
583,1342,2019-12-06,10700,Car Purchase,36,1
584,2961,2022-07-16,9900,Moving,48,1
585,2760,2020-11-15,49000,Car Purchase,60,1
586,1205,2018-09-26,13100,Debt consolidation,24,1
587,3597,2021-02-14,23300,Home improvement,24,0
588,149,2023-02-11,285400,Home improvement,72,0
589,4931,2019-05-04,4300,Debt consolidation,12,1
590,4220,2023-05-17,2900,Debt consolidation,24,0
591,861,2018-04-26,32700,Debt consolidation,60,1
592,3001,2021-01-13,2500,Debt consolidation,24,1
593,3126,2018-12-31,8900,Home improvement,24,1
594,4783,2023-10-09,2200,Home improvement,12,1
595,2520,2020-06-03,9400,Debt consolidation,48,1
596,3352,2018-04-24,1200,Wedding,24,0
597,4030,2022-06-03,44400,Education,48,1
598,3748,2022-07-07,38300,Wedding,60,0
599,3264,2021-12-11,11400,Moving,48,1
600,3819,2021-07-16,40100,Home improvement,48,0
601,1066,2018-12-31,25900,Debt consolidation,60,1
602,3887,2020-12-05,1300,Wedding,12,1
603,1656,2023-01-31,6100,Moving,24,1
604,1067,2020-01-25,4000,Debt consolidation,24,1
605,3983,2022-09-28,4200,Debt consolidation,24,1
606,4642,2019-02-10,8000,Wedding,48,1
607,2987,2023-01-08,4400,Debt consolidation,24,1
608,2277,2018-03-03,42400,Home improvement,60,1
609,4152,2022-09-09,2900,Home improvement,12,0
610,1308,2019-11-02,12900,Home improvement,48,1
611,3727,2019-02-12,9300,Debt consolidation,48,1
612,3880,2021-09-12,39900,Moving,60,1
613,327,2019-05-04,11000,Home improvement,36,1
614,633,2020-03-24,5700,Wedding,48,0
615,726,2018-07-08,2000,Vacation,24,1
616,3580,2021-01-02,36200,Car Purchase,60,1
617,3100,2019-01-14,14900,Education,48,1
618,4560,2022-02-05,7200,Medical,36,1
619,1565,2019-02-11,5900,Home improvement,48,1
620,2366,2022-11-14,46300,Vacation,48,0
621,4561,2022-12-24,2800,Education,12,0
622,3879,2021-12-11,11300,Debt consolidation,24,1
623,4735,2021-10-01,4000,Medical,12,1
624,466,2020-02-09,12900,Debt consolidation,36,1
625,2555,2019-03-28,78300,Debt consolidation,60,1
626,4305,2022-07-11,34800,Home improvement,48,1
627,1415,2019-12-28,340600,Home improvement,60,0
628,4095,2022-01-26,15600,Car Purchase,48,1
629,2344,2018-10-04,2700,Education,12,1
630,385,2021-04-20,2800,Business,12,1
631,1191,2022-10-12,16400,Debt consolidation,48,1
632,3907,2021-01-16,99000,Debt consolidation,48,0
633,163,2020-02-16,8100,Debt consolidation,48,1
634,3634,2018-11-29,38200,Medical,60,1
635,4536,2023-08-22,19600,Car Purchase,48,0
636,2927,2021-11-07,260700,Debt consolidation,72,0
637,2213,2023-02-01,3200,Home improvement,24,1
638,2713,2018-04-19,7500,Home improvement,36,1
639,4593,2022-02-20,498900,Debt consolidation,60,0
640,441,2020-08-22,11400,Education,36,0
641,2442,2022-03-15,72500,Medical,60,1
642,1232,2018-06-29,48400,Vacation,60,1
643,1080,2019-02-05,10500,Wedding,48,1
644,4613,2021-04-20,22800,Education,48,1
645,66,2020-11-24,33700,Debt consolidation,48,1
646,1199,2022-08-20,15000,Business,24,1
647,1130,2017-12-03,47300,Home improvement,60,1
648,1552,2021-10-29,3400,Vacation,24,1
649,3270,2022-10-08,17900,Wedding,48,1
650,797,2023-02-28,9100,Home improvement,24,1
651,1217,2018-08-04,17200,Debt consolidation,24,1
652,1510,2021-12-29,5200,Wedding,24,1
653,1688,2018-08-09,5500,Debt consolidation,36,1
654,2385,2021-10-30,366000,Wedding,60,0
655,4122,2018-08-04,39600,Wedding,60,1
656,2147,2020-08-06,8200,Home improvement,36,1
657,3805,2021-03-11,4600,Home improvement,24,1
658,956,2023-03-01,9900,Debt consolidation,48,1
659,2553,2021-09-21,7700,Medical,24,0
660,3184,2019-03-23,15900,Education,48,1
661,4312,2023-08-06,32300,Medical,48,0
662,3083,2020-08-12,10700,Debt consolidation,36,1
663,1953,2020-02-26,24800,Debt consolidation,24,1
664,386,2020-04-07,38600,Home improvement,48,1
665,871,2018-12-28,22800,Car Purchase,24,0
666,3402,2022-01-15,23500,Business,24,1
667,4324,2019-09-24,15800,Moving,24,0
668,618,2019-05-18,40600,Vacation,60,1
669,2087,2021-01-23,4200,Debt consolidation,12,1
670,4296,2020-02-11,97800,Moving,60,1
671,3055,2020-08-02,22700,Home improvement,36,1
672,4761,2018-05-14,9700,Medical,36,1
673,2660,2021-07-24,11300,Business,48,1
674,4115,2018-05-09,18200,Home improvement,24,0
675,4356,2019-02-06,20800,Debt consolidation,36,0
676,4769,2023-04-21,1700,Car Purchase,24,1
677,4129,2023-01-08,30000,Debt consolidation,48,1
678,3960,2023-01-21,16900,Debt consolidation,36,0
679,2859,2020-09-09,20400,Debt consolidation,24,1
680,4006,2020-05-19,30900,Business,48,1
681,2981,2018-08-16,2000,Medical,24,1
682,998,2019-09-07,11600,Vacation,48,1
683,742,2020-12-19,44700,Wedding,48,0
684,4544,2019-09-08,61200,Wedding,60,1
685,174,2022-04-01,6900,Debt consolidation,48,1
686,3492,2018-11-10,14500,Home improvement,36,1
687,179,2021-07-03,34600,Home improvement,60,1
688,642,2021-09-15,3700,Debt consolidation,12,1
689,1161,2023-04-20,8600,Vacation,36,1
690,2467,2022-08-28,8000,Moving,24,1
691,2435,2019-02-24,3300,Business,12,0
692,337,2018-04-20,112000,Education,60,0
693,2218,2021-08-02,4200,Medical,24,1
694,622,2021-07-11,6300,Debt consolidation,36,1
695,823,2019-08-09,2800,Home improvement,24,1
696,1843,2020-07-10,12300,Wedding,48,1
697,3135,2021-03-19,91800,Debt consolidation,48,0
698,3944,2020-04-05,23100,Vacation,48,1
699,4834,2021-12-30,8500,Debt consolidation,48,1
700,1728,2018-11-28,5800,Debt consolidation,36,1
701,4779,2021-12-20,27700,Education,60,1
702,1172,2021-11-19,16600,Debt consolidation,24,1
703,2120,2019-09-25,77100,Medical,48,0
704,97,2022-03-24,6400,Education,48,1
705,2009,2022-09-03,13900,Home improvement,48,0
706,1381,2022-08-30,25700,Medical,48,1
707,3951,2019-09-24,5200,Education,36,1
708,1143,2018-10-11,28100,Wedding,48,1
709,3947,2023-07-30,7500,Medical,36,1
710,2652,2019-08-29,84200,Business,60,0
711,807,2018-12-22,20600,Debt consolidation,48,1
712,2705,2020-04-09,11800,Debt consolidation,48,1
713,3728,2021-01-29,4300,Car Purchase,24,0
714,4048,2023-04-15,495400,Home improvement,60,0
715,513,2022-06-27,2400,Debt consolidation,24,1
716,1980,2022-09-27,46600,Home improvement,60,1
717,3660,2020-05-19,22400,Vacation,48,0
718,2500,2020-03-12,29200,Debt consolidation,48,1
719,4796,2022-04-07,24100,Moving,24,0
720,3686,2023-06-14,4200,Vacation,24,1
721,354,2018-01-30,11500,Moving,24,1
722,1717,2023-03-20,4300,Debt consolidation,24,1
723,1269,2021-01-07,4900,Vacation,12,1
724,934,2020-04-08,7700,Home improvement,48,1
725,1716,2020-12-25,22300,Debt consolidation,24,1
726,1878,2022-03-13,10800,Home improvement,36,1
727,268,2021-10-29,45500,Car Purchase,60,0
728,1456,2021-07-08,6100,Home improvement,24,1
729,620,2021-10-29,25600,Education,48,0
730,2836,2020-06-22,82200,Moving,60,0
731,431,2017-12-12,1300,Debt consolidation,12,1
732,4660,2020-10-17,9100,Debt consolidation,24,1
733,1870,2023-04-23,6100,Education,36,1
734,4377,2019-08-16,83800,Business,48,0
735,635,2019-06-22,21200,Medical,24,1
736,1698,2023-03-22,26100,Debt consolidation,48,1
737,2515,2021-05-08,42600,Car Purchase,48,1
738,2317,2020-04-13,48300,Medical,48,1
739,521,2023-06-01,23600,Debt consolidation,24,0
740,1160,2022-10-24,21600,Car Purchase,24,1
741,721,2020-07-15,8700,Car Purchase,48,0
742,1917,2020-10-03,23100,Education,24,1
743,3328,2020-06-10,17600,Business,36,1
744,1108,2021-03-16,9900,Education,36,1
745,3380,2018-03-13,7800,Moving,36,1
746,4275,2023-06-02,29800,Medical,60,1
747,1994,2021-07-13,3600,Car Purchase,12,1
748,2773,2020-09-02,16400,Medical,48,1
749,1677,2020-01-22,93900,Moving,60,0
750,4184,2019-02-09,2900,Moving,24,1
751,4165,2021-11-05,29100,Debt consolidation,60,1
752,1449,2021-04-26,8000,Debt consolidation,24,1
753,399,2020-12-06,12600,Debt consolidation,48,1
754,4237,2018-10-21,21200,Medical,24,1
755,867,2019-04-18,30300,Debt consolidation,60,1
756,1083,2018-09-07,8000,Moving,24,1
757,4542,2018-08-31,5600,Business,24,1
758,2694,2022-11-30,27100,Vacation,60,0
759,750,2018-08-27,39900,Home improvement,48,1
760,2772,2021-09-26,9400,Home improvement,24,1
761,4505,2022-03-18,1000,Car Purchase,24,1
762,2104,2020-05-23,4700,Debt consolidation,12,1
763,2724,2019-09-11,436800,Business,72,0
764,4562,2023-04-08,15500,Moving,48,1
765,2805,2023-11-28,28200,Home improvement,60,1
766,2747,2021-02-15,9400,Business,48,0
767,4896,2020-06-07,5200,Education,24,1
768,3189,2018-10-16,21500,Business,24,1
769,4222,2021-08-18,1300,Debt consolidation,24,1
770,540,2021-12-06,7000,Wedding,36,1
771,4058,2020-02-12,10000,Home improvement,36,1
772,4073,2017-12-19,65600,Business,48,1
773,4840,2022-09-05,22100,Home improvement,36,1
774,4462,2022-04-24,19600,Debt consolidation,48,1
775,3814,2018-07-03,17600,Debt consolidation,36,1
776,1911,2022-12-24,5000,Medical,36,1
777,3710,2023-06-08,28100,Home improvement,48,1
778,1715,2018-07-16,45100,Home improvement,60,1
779,141,2022-09-17,7900,Home improvement,24,1
780,3372,2023-08-19,30300,Moving,48,0
781,2156,2019-02-16,15600,Medical,36,1
782,420,2022-06-30,487100,Medical,60,0
783,147,2020-01-20,1300,Moving,24,1
784,590,2018-02-07,21700,Debt consolidation,24,1
785,940,2019-07-01,46800,Home improvement,48,1
786,729,2023-10-26,96500,Moving,60,0
787,3905,2022-11-14,14300,Education,24,1
788,2376,2023-10-21,12800,Home improvement,24,1
789,1505,2018-09-06,21400,Home improvement,48,0
790,2011,2020-01-18,9800,Debt consolidation,48,1
791,4823,2021-05-04,88900,Debt consolidation,60,1
792,4287,2020-05-05,23500,Wedding,48,1
793,1343,2018-09-12,455500,Car Purchase,60,0
794,724,2022-04-17,87900,Debt consolidation,60,0
795,3468,2019-11-08,3500,Moving,24,1
796,2945,2021-07-31,12900,Debt consolidation,36,1
797,4041,2020-11-05,23100,Car Purchase,24,1
798,2370,2022-06-25,5900,Business,48,0
799,2512,2023-04-24,11100,Medical,24,1
800,3002,2018-01-09,23500,Debt consolidation,24,1
801,2867,2020-12-30,5000,Car Purchase,24,1
802,4591,2018-11-24,9500,Wedding,48,1
803,1408,2022-02-25,22200,Medical,24,0
804,3807,2023-05-18,2200,Business,12,1
805,4807,2023-02-03,38200,Home improvement,60,0
806,1650,2018-01-19,260900,Car Purchase,60,0
807,1800,2022-11-07,22600,Home improvement,48,1
808,400,2021-07-05,7200,Vacation,48,1
809,2140,2020-06-05,1900,Car Purchase,24,1
810,917,2023-03-11,11600,Wedding,36,1
811,4004,2018-04-04,32300,Education,60,1
812,204,2020-05-09,3300,Wedding,12,1
813,51,2020-07-03,25000,Debt consolidation,60,1
814,572,2019-08-23,15400,Debt consolidation,24,1
815,430,2019-10-17,1600,Vacation,12,1
816,122,2020-06-09,42600,Moving,48,1
817,1670,2019-12-10,31400,Home improvement,48,1
818,3404,2023-07-13,9500,Home improvement,36,1
819,4900,2022-01-01,13000,Wedding,36,1
820,1941,2019-01-28,91600,Business,48,1
821,3551,2019-02-07,81100,Education,60,1
822,2272,2021-12-29,77200,Wedding,48,1
823,3193,2023-05-10,10200,Debt consolidation,24,1
824,4884,2022-07-05,20600,Debt consolidation,36,1
825,2798,2023-11-03,2500,Car Purchase,24,1
826,1734,2019-09-25,160500,Debt consolidation,72,1
827,4418,2022-11-21,1100,Home improvement,24,1
828,1462,2023-04-26,444600,Debt consolidation,60,0
829,2495,2020-02-06,4100,Vacation,12,1
830,1073,2020-06-29,9400,Business,48,0
831,4092,2022-12-01,15200,Debt consolidation,48,1
832,2290,2021-06-30,15100,Home improvement,36,1
833,4911,2023-03-13,20300,Debt consolidation,36,1
834,1089,2020-10-19,37600,Vacation,48,1
835,1366,2022-12-21,6400,Business,24,1
836,3657,2022-02-03,5200,Car Purchase,48,1
837,594,2021-07-24,371500,Moving,60,0
838,3317,2018-09-11,451900,Debt consolidation,72,0
839,3102,2018-06-30,7700,Debt consolidation,36,1
840,2409,2023-11-19,29100,Home improvement,60,1
841,2283,2021-10-10,79400,Debt consolidation,48,0
842,262,2019-01-02,9900,Moving,36,1
843,1737,2022-04-11,1000,Debt consolidation,24,1
844,2735,2019-11-13,19800,Education,48,1
845,4596,2021-07-31,8900,Medical,24,0
846,4080,2018-12-14,12400,Medical,36,1
847,3301,2021-04-23,11700,Home improvement,48,1
848,3389,2022-11-16,15100,Wedding,48,1
849,2335,2019-03-19,16900,Wedding,36,1
850,1489,2021-05-14,8300,Car Purchase,48,1
851,4243,2020-02-20,48600,Business,48,0
852,2982,2020-11-10,33000,Home improvement,60,1
853,3582,2019-09-18,11800,Home improvement,48,0
854,4736,2021-10-11,13900,Medical,24,1
855,1014,2021-04-30,36900,Debt consolidation,60,1
856,4981,2021-10-22,93200,Home improvement,48,0
857,2985,2023-03-15,7400,Business,24,0
858,993,2022-10-24,148100,Home improvement,72,0
859,4475,2018-12-25,4800,Debt consolidation,12,1
860,3972,2019-03-31,10200,Medical,48,1
861,538,2017-12-11,19400,Medical,24,1
862,3640,2021-01-16,19100,Debt consolidation,24,1
863,1864,2021-08-07,37300,Vacation,48,1
864,2602,2021-10-29,2700,Debt consolidation,24,1
865,1387,2023-09-02,9500,Home improvement,48,1
866,3339,2018-11-13,17200,Debt consolidation,24,1
867,3219,2020-12-28,9400,Debt consolidation,24,1
868,3521,2020-04-01,23600,Debt consolidation,48,1
869,3333,2018-12-12,85600,Education,60,0
870,2770,2021-01-06,34900,Debt consolidation,60,1
871,636,2020-11-16,25700,Car Purchase,60,1
872,3643,2019-12-20,4100,Home improvement,12,1
873,1100,2020-04-19,6400,Debt consolidation,24,0
874,1281,2021-07-31,7500,Business,36,1
875,2092,2023-05-30,135900,Moving,72,0
876,3701,2021-04-12,49400,Vacation,60,1
877,4471,2020-03-15,16600,Car Purchase,24,1
878,2767,2020-10-22,96100,Home improvement,60,0
879,2953,2020-04-30,34100,Home improvement,48,1
880,252,2019-12-11,5300,Medical,36,1
881,286,2018-11-14,62000,Education,48,1
882,4038,2020-12-01,5200,Debt consolidation,24,0
883,3823,2020-09-08,1000,Debt consolidation,24,1
884,4137,2022-01-03,12700,Car Purchase,48,1
885,2433,2019-12-14,12300,Moving,48,1
886,524,2022-07-10,1400,Debt consolidation,12,1
887,2995,2020-05-05,37000,Education,48,1
888,1723,2019-10-15,5900,Debt consolidation,24,0
889,2978,2023-06-16,31600,Debt consolidation,48,0
890,3434,2022-11-27,29700,Debt consolidation,48,1
891,1533,2021-06-02,35400,Debt consolidation,48,1
892,1947,2019-09-12,2600,Medical,24,1
893,132,2022-01-06,2900,Home improvement,12,1
894,355,2019-04-20,41500,Medical,48,1
895,2950,2022-11-28,4400,Moving,24,1
896,736,2021-05-24,8000,Wedding,48,0
897,2988,2023-01-08,36400,Wedding,48,1
898,842,2019-12-29,12600,Debt consolidation,24,1
899,2322,2018-06-08,17300,Car Purchase,48,1
900,4314,2019-11-08,8300,Debt consolidation,48,0
901,1768,2018-12-28,4600,Vacation,12,1
902,4245,2021-02-20,29000,Car Purchase,48,0
903,796,2020-05-19,46900,Medical,60,1
904,4710,2017-12-23,49400,Debt consolidation,48,1
905,4942,2018-04-17,1200,Home improvement,12,1
906,1039,2020-10-29,23200,Business,36,0
907,471,2021-05-05,9300,Business,24,0
908,2702,2023-03-23,2900,Car Purchase,12,1
909,4062,2019-10-19,1800,Vacation,24,1
910,3830,2021-05-19,46600,Medical,60,1
911,4404,2023-10-03,19100,Home improvement,48,0
912,3279,2023-07-26,46000,Education,48,1
913,3391,2020-03-02,40900,Business,60,0
914,1847,2019-01-26,20800,Debt consolidation,48,1
915,2351,2023-03-19,5100,Debt consolidation,36,1
916,2191,2022-12-09,49700,Vacation,60,0
917,1973,2021-02-19,28600,Home improvement,48,1
918,836,2021-06-18,23700,Debt consolidation,24,0
919,2483,2019-12-14,4600,Education,24,1
920,4202,2022-08-19,12400,Moving,48,1
921,2580,2021-06-07,5900,Moving,48,1
922,3763,2021-08-08,6200,Moving,24,1
923,2493,2023-01-28,15500,Business,48,0
924,4570,2019-09-22,31300,Car Purchase,48,1
925,957,2023-03-23,9000,Debt consolidation,48,1
926,1005,2022-05-18,45400,Car Purchase,48,1
927,3430,2023-09-09,23500,Debt consolidation,36,1
928,3410,2023-11-19,3600,Business,12,1
929,4229,2019-02-26,36800,Debt consolidation,48,1
930,3518,2018-05-15,25200,Moving,60,1
931,2199,2018-04-28,33200,Medical,48,0
932,1096,2019-07-13,20300,Moving,24,1
933,3684,2021-03-09,6900,Vacation,48,1
934,2139,2019-12-31,1200,Debt consolidation,12,1
935,3577,2020-10-21,44200,Business,48,0
936,4639,2018-07-08,1500,Home improvement,12,1
937,2806,2022-10-24,4400,Car Purchase,12,1
938,964,2023-06-07,19800,Business,36,1
939,2105,2019-09-16,86500,Wedding,48,1
940,3739,2023-10-21,22800,Home improvement,24,0
941,706,2019-10-18,11600,Medical,36,1
942,3475,2022-06-19,3400,Car Purchase,12,1
943,2720,2023-08-19,17800,Vacation,24,0
944,3846,2021-07-25,4300,Education,24,1
945,1018,2020-08-27,2100,Medical,12,1
946,2038,2021-11-22,39500,Education,48,1
947,552,2018-01-18,56200,Business,60,1
948,2777,2019-06-20,13300,Home improvement,48,1
949,4663,2022-05-25,6900,Wedding,24,1
950,3976,2020-04-17,91400,Home improvement,48,1
951,4454,2020-04-26,25400,Home improvement,48,1
952,3195,2018-03-21,46200,Medical,60,1
953,1600,2021-06-08,8700,Business,48,1
954,4974,2021-01-24,12400,Home improvement,48,1
955,4810,2021-05-27,4500,Debt consolidation,24,1
956,525,2020-06-13,2600,Wedding,12,1
957,1297,2023-10-18,2500,Vacation,24,1
958,4101,2019-05-13,27300,Medical,60,1
959,2579,2022-05-24,15300,Medical,48,1
960,2394,2022-09-02,1400,Car Purchase,12,1
961,3026,2021-12-21,7300,Vacation,48,1
962,380,2021-01-11,16800,Debt consolidation,24,0
963,88,2021-03-12,32700,Home improvement,60,1
964,1596,2021-08-11,32200,Debt consolidation,60,0
965,4975,2023-11-24,4700,Education,24,1
966,4433,2021-04-06,3700,Home improvement,24,1
967,4838,2019-02-07,29500,Moving,60,0
968,1958,2020-08-28,4300,Medical,12,1
969,4670,2023-04-02,2600,Debt consolidation,12,1
970,2866,2018-01-30,6300,Vacation,24,1
971,3970,2023-03-05,98900,Home improvement,48,0
972,4568,2023-07-13,8400,Medical,36,0
973,3630,2021-07-01,46200,Debt consolidation,48,1
974,3358,2020-07-13,22100,Home improvement,24,0
975,4983,2022-08-01,267000,Debt consolidation,60,0
976,2930,2018-12-02,3800,Home improvement,12,1
977,442,2022-07-11,33900,Debt consolidation,60,1
978,3757,2018-09-26,36300,Vacation,48,0
979,96,2020-10-11,17900,Vacation,24,1
980,2498,2022-08-08,27000,Vacation,60,1
981,3641,2018-12-23,11100,Education,48,1
982,2229,2019-11-17,5200,Debt consolidation,48,1
983,295,2023-09-13,9700,Home improvement,24,1
984,4116,2019-02-12,4800,Debt consolidation,24,0
985,3962,2020-03-05,9100,Home improvement,48,1
986,1813,2020-09-03,38100,Car Purchase,60,1
987,1582,2023-09-30,9400,Car Purchase,24,0
988,2926,2019-01-27,9800,Car Purchase,48,1
989,1607,2020-02-29,314900,Home improvement,72,0
990,1561,2019-03-28,1100,Debt consolidation,24,1
991,103,2019-09-07,41800,Home improvement,48,1
992,4232,2020-12-02,5900,Education,36,1
993,667,2020-09-04,93400,Debt consolidation,48,1
994,1494,2023-11-29,25000,Debt consolidation,48,1
995,2149,2023-05-17,68900,Vacation,60,0
996,321,2023-05-19,41100,Business,48,1
997,3562,2022-05-30,216700,Debt consolidation,72,0
998,1693,2019-07-03,9000,Car Purchase,24,1
999,1290,2022-08-20,18100,Vacation,48,1
1000,3561,2022-08-15,17400,Debt consolidation,24,1
1001,3069,2020-10-27,6900,Debt consolidation,24,1
