account_id,customer_id,account_type,account_status,open_date,current_balance,credit_limit
541,541,Savings,Active,2024-09-14,157047.69,
542,542,Checking,Active,2014-08-02,885946.64,
543,543,Checking,Active,2022-07-09,2112226.83,
544,544,Credit Card,Active,2019-09-12,0.0,3000.0
545,545,Savings,Inactive,2025-02-15,36094.35,
546,546,Savings,Active,2020-06-17,255676.07,
547,547,Credit Card,Active,2017-08-12,0.0,2000.0
548,548,Savings,Active,2025-10-19,13279.38,
549,549,Savings,Active,2011-03-03,1197429.05,
550,550,Savings,Active,2020-05-16,446130.85,
551,551,Checking,Active,2022-12-28,170942.46,
552,552,Savings,Active,2016-08-04,782556.25,
553,553,Credit Card,Active,2018-07-22,0.0,6000.0
554,554,Checking,Active,2013-09-10,641418.5,
555,555,Savings,Active,2011-03-09,1394802.9,
556,556,Checking,Active,2013-08-28,272975.96,
557,557,Checking,Active,2011-08-01,480405.08,
558,558,Savings,Active,2021-03-19,202352.91,
559,559,Credit Card,Active,2014-12-21,0.0,3000.0
560,560,Checking,Active,2017-05-21,262393.7,
561,561,Checking,Active,2015-01-10,1241188.54,
562,562,Savings,Active,2017-07-17,15.04,
563,563,Credit Card,Active,2017-07-16,0.0,10000.0
564,564,Checking,Active,2010-05-08,1031727.65,
565,565,Checking,Active,2023-09-28,29351.52,
566,566,Savings,Active,2017-02-04,659424.58,
567,567,Credit Card,Inactive,2019-03-24,-471.57,7500.0
568,568,Checking,Active,2015-11-09,563660.21,
569,569,Certificate of Deposit,Active,2012-03-13,34518.29,
570,570,Checking,Active,2018-08-28,215769.68,
571,571,Savings,Active,2011-10-07,3192902.52,
572,572,Certificate of Deposit,Active,2023-01-27,1119.79,
573,573,Credit Card,Active,2025-03-08,0.0,10000.0
574,574,Credit Card,Active,2012-01-21,0.0,25000.0
575,575,Checking,Active,2022-11-30,197995.61,
576,576,Checking,Active,2017-04-30,242325.39,
577,577,Savings,Active,2018-10-10,599716.6,
578,578,Checking,Active,2025-08-21,19531.68,
579,579,Checking,Active,2022-09-18,147977.72,
580,580,Checking,Active,2025-01-07,68906.18,
581,581,Certificate of Deposit,Active,2021-06-17,11928.87,
582,582,Savings,Active,2020-04-09,539738.52,
583,583,Certificate of Deposit,Active,2021-01-30,24257.93,
584,584,Savings,Active,2024-10-30,65303.83,
585,585,Savings,Active,2018-05-20,554001.78,
586,586,Savings,Active,2016-04-25,522447.64,
587,587,Savings,Active,2015-11-29,742175.89,
588,588,Savings,Active,2019-09-21,271808.06,
589,589,Savings,Active,2022-03-01,274474.75,
590,590,Savings,Active,2020-03-24,396980.58,
591,591,Credit Card,Active,2022-02-20,0.0,2000.0
592,592,Checking,Active,2019-10-03,334459.77,
593,593,Savings,Active,2023-09-02,115633.16,
594,594,Credit Card,Active,2019-09-24,0.0,8000.0
595,595,Credit Card,Active,2024-03-24,0.0,3000.0
596,596,Checking,Active,2015-12-26,77460.94,
597,597,Credit Card,Active,2014-04-25,0.0,3000.0
598,598,Credit Card,Active,2025-05-31,0.0,8000.0
599,599,Credit Card,Active,2017-10-20,0.0,6000.0
600,600,Savings,Active,2012-01-19,1156321.4,
601,601,Savings,Active,2017-04-17,754658.77,
602,602,Credit Card,Active,2016-06-27,0.0,2000.0
603,603,Checking,Active,2021-05-05,27650.34,
604,604,Savings,Active,2012-08-29,12.39,
605,605,Checking,Active,2014-11-07,454733.63,
606,606,Savings,Active,2023-04-09,1824412.74,
607,607,Checking,Active,2019-11-17,445327.07,
608,608,Checking,Active,2021-08-10,57120.56,
609,609,Credit Card,Active,2017-05-19,-891.88,10000.0
610,610,Checking,Active,2018-01-15,862756.91,
611,611,Checking,Active,2023-03-03,254284.63,
612,612,Checking,Active,2019-03-16,601043.59,
613,613,Savings,Active,2010-04-22,127139676.68,
614,614,Credit Card,Active,2020-01-05,-303.92,4000.0
615,615,Savings,Active,2019-11-05,125677.82,
616,616,Checking,Active,2011-09-19,12177474.4,
617,617,Checking,Active,2017-02-11,77393.41,
618,618,Savings,Active,2014-12-25,977699.57,
619,619,Checking,Active,2022-12-14,153261.99,
620,620,Credit Card,Active,2013-07-16,0.0,4000.0
621,621,Checking,Active,2010-08-28,-497.09,
622,622,Savings,Active,2022-01-23,532503.13,
623,623,Credit Card,Active,2011-05-09,0.0,2000.0
624,624,Credit Card,Active,2013-09-23,-434.61,8000.0
625,625,Checking,Active,2025-07-18,23445.93,
626,626,Checking,Active,2023-02-09,165641.07,
627,627,Checking,Active,2021-09-27,286965.13,
628,628,Savings,Active,2013-07-15,959279.1,
629,629,Checking,Active,2010-08-21,1072101.96,
630,630,Checking,Active,2017-07-15,1037751.13,
631,631,Savings,Active,2019-08-15,223280.3,
632,632,Checking,Active,2021-07-19,251030.98,
633,633,Credit Card,Active,2023-07-18,0.0,8000.0
634,634,Checking,Active,2013-03-30,555669.37,
635,635,Savings,Active,2013-07-15,121149889.31,
636,636,Savings,Active,2018-01-03,541794.86,
637,637,Credit Card,Active,2024-08-02,0.0,2000.0
638,638,Checking,Active,2024-03-12,132589.74,
639,639,Checking,Active,2016-06-06,403086.08,
640,640,Savings,Active,2019-03-14,363894.5,
641,641,Savings,Active,2021-12-04,255649.74,
642,642,Checking,Active,2019-11-21,316391.34,
643,643,Checking,Active,2023-04-11,-473.86,
644,644,Certificate of Deposit,Active,2015-07-16,30216.2,
645,645,Savings,Active,2018-04-28,737640.69,
646,646,Credit Card,Active,2014-03-24,0.0,20000.0
647,647,Checking,Active,2015-11-16,530569.99,
648,648,Savings,Active,2023-09-14,31904.78,
649,649,Checking,Active,2023-04-10,148127.72,
650,650,Checking,Active,2017-04-15,306391.57,
651,651,Checking,Active,2023-07-21,68083.71,
652,652,Savings,Active,2017-12-20,699753.36,
653,653,Certificate of Deposit,Active,2020-01-30,12623.18,
654,654,Savings,Active,2016-06-01,706109.03,
655,655,Checking,Active,2025-10-15,11263.02,
656,656,Certificate of Deposit,Active,2014-06-01,78880.2,
657,657,Checking,Active,2025-04-30,39580.73,
658,658,Credit Card,Active,2010-09-21,0.0,2000.0
659,659,Checking,Active,2020-04-04,1124230.53,
660,660,Checking,Active,2018-05-04,210008.99,
661,661,Checking,Active,2020-07-26,60361.1,
662,662,Credit Card,Active,2015-04-16,0.0,5000.0
663,663,Savings,Active,2014-10-10,38.3,
664,664,Credit Card,Active,2021-03-28,0.0,5000.0
665,665,Savings,Active,2020-06-02,573014.72,
666,666,Credit Card,Active,2021-06-09,0.0,2000.0
667,667,Credit Card,Active,2014-01-17,0.0,3000.0
668,668,Checking,Active,2025-06-24,9635.87,
669,669,Checking,Active,2019-05-19,203757.38,
670,670,Checking,Inactive,2021-10-17,-438.73,
671,671,Savings,Active,2013-07-24,1151355.8,
672,672,Checking,Active,2010-04-30,1910024.91,
673,673,Checking,Active,2015-10-20,528524.35,
674,674,Certificate of Deposit,Active,2018-09-14,26626.88,
675,675,Checking,Active,2021-12-16,223877.03,
676,676,Checking,Active,2016-01-11,430544.71,
677,677,Savings,Active,2017-02-22,5430055.76,
678,678,Credit Card,Active,2021-12-08,0.0,2000.0
679,679,Certificate of Deposit,Active,2019-07-07,12877.76,
680,680,Savings,Active,2019-07-23,232881.49,
681,681,Savings,Active,2013-12-11,882745.16,
682,682,Credit Card,Active,2023-11-21,0.0,2000.0
683,683,Checking,Active,2013-09-01,1513056.72,
684,684,Checking,Active,2018-08-21,-473.35,
685,685,Savings,Active,2014-04-10,12158537.49,
686,686,Certificate of Deposit,Active,2010-09-10,36649.12,
687,687,Checking,Active,2024-08-01,124422.15,
688,688,Checking,Active,2013-01-07,921376.92,
689,689,Savings,Active,2022-03-18,422865.19,
690,690,Credit Card,Active,2013-04-06,0.0,8000.0
691,691,Certificate of Deposit,Active,2011-02-07,36044.36,
692,692,Checking,Active,2011-05-20,426079.42,
693,693,Checking,Inactive,2021-08-21,264187.69,
694,694,Checking,Active,2014-12-13,855748.63,
695,695,Checking,Active,2013-05-16,371443.76,
696,696,Savings,Active,2022-12-25,189992.95,
697,697,Checking,Active,2017-03-27,114084.65,
698,698,Savings,Active,2024-11-19,161651.14,
699,699,Credit Card,Active,2019-10-19,0.0,8000.0
700,700,Checking,Active,2017-02-06,1014112.1,
701,701,Checking,Active,2018-06-21,189573.29,
702,702,Credit Card,Active,2010-09-14,0.0,6000.0
703,703,Checking,Active,2011-11-28,1211257.51,
704,704,Savings,Active,2020-06-26,89111.13,
705,705,Checking,Active,2016-06-10,1427505.17,
706,706,Savings,Active,2018-09-17,507000.04,
707,707,Certificate of Deposit,Active,2020-09-23,1229.15,
708,708,Checking,Inactive,2025-04-07,30490.74,
709,709,Checking,Active,2024-03-29,88187.6,
710,710,Checking,Inactive,2023-07-06,27933.3,
711,711,Credit Card,Inactive,2016-03-30,0.0,2000.0
712,712,Savings,Active,2019-10-02,209496.17,
713,713,Checking,Inactive,2017-09-24,962149.73,
714,714,Checking,Active,2014-08-20,381994.16,
715,715,Credit Card,Active,2017-03-20,0.0,25000.0
716,716,Certificate of Deposit,Active,2023-12-01,21590.89,
717,717,Credit Card,Active,2023-03-03,-465.51,6000.0
718,718,Checking,Active,2020-03-16,50414.29,
719,719,Checking,Active,2012-09-11,948945.27,
720,720,Credit Card,Active,2011-05-16,0.0,10000.0
721,721,Savings,Active,2012-05-03,10.89,
722,722,Checking,Active,2013-12-30,777654.74,
723,723,Checking,Active,2017-08-12,609507.88,
724,724,Credit Card,Active,2013-08-23,0.0,4000.0
725,725,Checking,Active,2021-03-23,261764.75,
726,726,Checking,Active,2018-08-05,6476195.56,
727,727,Checking,Active,2017-02-19,1816152.35,
728,728,Checking,Active,2013-06-05,161684.44,
729,729,Credit Card,Active,2013-03-09,0.0,5000.0
730,730,Savings,Active,2019-12-17,345863.48,
731,731,Certificate of Deposit,Active,2014-01-13,8020.34,
732,732,Savings,Active,2016-04-08,45.19,
733,733,Certificate of Deposit,Active,2023-04-04,22173.41,
734,734,Savings,Active,2024-04-13,78121.59,
735,735,Savings,Active,2011-05-04,1022256.96,
736,736,Credit Card,Active,2010-04-28,0.0,4000.0
737,737,Savings,Active,2024-01-15,102336.17,
738,738,Checking,Active,2020-07-26,141968.36,
739,739,Checking,Active,2025-08-20,14934.07,
740,740,Savings,Active,2014-02-26,9656003.82,
741,741,Credit Card,Active,2019-02-11,-924.07,30000.0
742,742,Savings,Active,2020-05-29,145.02,
743,743,Checking,Active,2011-08-28,811572.55,
744,744,Checking,Active,2020-10-14,-202.16,
745,745,Savings,Active,2023-03-28,36162.0,
746,746,Checking,Active,2010-08-14,1455123.92,
747,747,Checking,Active,2012-02-22,459331.59,
748,748,Savings,Active,2024-12-07,57079.68,
749,749,Checking,Active,2014-12-14,495860.71,
750,750,Savings,Active,2018-02-27,314567.44,
751,751,Savings,Active,2012-11-25,932415.69,
752,752,Credit Card,Active,2015-05-19,0.0,15000.0
753,753,Savings,Active,2020-04-27,20253585.15,
754,754,Checking,Active,2018-12-24,301757.06,
755,755,Savings,Active,2016-01-08,10745471.01,
756,756,Savings,Active,2010-05-08,697718.51,
757,757,Savings,Active,2022-09-25,231531.91,
758,758,Savings,Active,2024-06-10,126613.39,
759,759,Savings,Inactive,2010-08-20,1493266.13,
760,760,Checking,Active,2010-11-07,-494.93,
761,761,Checking,Active,2013-01-18,450592.36,
762,762,Credit Card,Active,2021-06-10,0.0,7500.0
763,763,Credit Card,Active,2024-09-26,0.0,2000.0
764,764,Certificate of Deposit,Active,2011-04-20,35805.26,
765,765,Credit Card,Active,2015-11-15,-358.57,25000.0
766,766,Checking,Active,2023-07-19,112336.91,
767,767,Checking,Active,2021-05-16,42582.5,
768,768,Savings,Active,2010-08-09,2143394.11,
769,769,Checking,Active,2023-07-06,248550.72,
770,770,Savings,Active,2011-04-07,1426099.54,
771,771,Credit Card,Active,2025-01-31,0.0,4000.0
772,772,Checking,Active,2023-07-24,2101256.37,
773,773,Savings,Active,2019-11-06,576600.59,
774,774,Checking,Active,2025-01-03,6036535.32,
775,775,Checking,Active,2016-01-03,659581.04,
776,776,Savings,Active,2025-08-23,20.83,
777,777,Checking,Active,2017-02-11,595444.12,
778,778,Credit Card,Active,2018-10-12,0.0,40000.0
779,779,Savings,Active,2022-09-17,220795.1,
780,780,Savings,Active,2011-10-06,46.65,
781,781,Checking,Active,2015-11-08,1234251.79,
782,782,Checking,Active,2022-01-02,257987.79,
783,783,Savings,Active,2023-10-13,172424.78,
784,784,Savings,Active,2011-07-29,13049255.78,
785,785,Credit Card,Active,2010-07-31,0.0,2000.0
786,786,Checking,Active,2025-01-23,25099.46,
787,787,Credit Card,Active,2013-03-05,0.0,2000.0
788,788,Savings,Active,2021-11-11,2849258.01,
789,789,Credit Card,Active,2016-12-21,0.0,7500.0
790,790,Savings,Active,2022-09-10,64174.83,
791,791,Credit Card,Active,2012-11-16,0.0,100000.0
792,792,Checking,Active,2014-04-11,115426.34,
793,793,Checking,Active,2017-07-16,304838.9,
794,794,Credit Card,Active,2024-01-21,0.0,6000.0
795,795,Checking,Active,2016-12-01,197484.41,
796,796,Savings,Active,2015-07-09,963671.77,
797,797,Checking,Active,2021-07-12,315552.67,
798,798,Credit Card,Active,2023-04-07,0.0,8000.0
799,799,Checking,Active,2011-04-22,729859.13,
800,800,Certificate of Deposit,Active,2021-07-26,11889.24,
801,801,Checking,Active,2014-03-26,1382371.09,
802,802,Checking,Active,2019-11-04,-72.88,
803,803,Credit Card,Active,2013-04-23,0.0,12000.0
804,804,Savings,Active,2014-05-03,1071464.58,
805,805,Savings,Active,2021-05-27,323567.85,
806,806,Checking,Active,2015-01-10,2161182.41,
807,807,Credit Card,Active,2015-01-22,-1290.02,6000.0
808,808,Checking,Active,2011-10-24,964367.43,
809,809,Credit Card,Active,2016-02-18,0.0,3000.0
810,810,Checking,Active,2025-08-25,20428.32,
811,811,Savings,Active,2024-04-23,134329.28,
812,812,Savings,Active,2023-06-18,93889.33,
813,813,Checking,Active,2023-11-08,14598.14,
814,814,Checking,Active,2013-12-17,752629.93,
815,815,Checking,Active,2019-11-24,639604.13,
816,816,Checking,Active,2010-12-23,554323.44,
817,817,Savings,Active,2022-11-05,140045.16,
818,818,Savings,Active,2020-12-05,647182.43,
819,819,Credit Card,Active,2012-01-04,0.0,15000.0
820,820,Credit Card,Inactive,2023-05-11,0.0,3000.0
821,821,Credit Card,Active,2020-09-26,0.0,12000.0
822,822,Credit Card,Active,2021-01-07,0.0,3000.0
823,823,Certificate of Deposit,Active,2023-04-23,1108.66,
824,824,Credit Card,Active,2019-11-20,0.0,4000.0
825,825,Certificate of Deposit,Active,2012-06-25,85438.56,
826,826,Credit Card,Active,2015-10-01,0.0,10000.0
827,827,Certificate of Deposit,Active,2012-08-03,84871.8,
828,828,Checking,Active,2011-08-25,574193.49,
829,829,Checking,Inactive,2021-08-27,669758.55,
830,830,Credit Card,Active,2014-03-12,0.0,6000.0
831,831,Savings,Active,2010-10-16,3793299.84,
832,832,Savings,Active,2011-08-23,1099215.31,
833,833,Checking,Active,2013-03-30,706271.85,
834,834,Credit Card,Active,2025-04-08,-875.17,25000.0
835,835,Checking,Active,2011-03-07,104007583.26,
836,836,Certificate of Deposit,Active,2011-03-04,17962.43,
837,837,Checking,Inactive,2017-12-08,245192.76,
838,838,Checking,Inactive,2013-06-30,1293250.16,
839,839,Savings,Active,2015-02-05,1204547.87,
840,840,Credit Card,Active,2021-11-17,0.0,15000.0
841,841,Credit Card,Active,2011-04-01,0.0,2000.0
842,842,Credit Card,Active,2025-04-24,-831.35,5000.0
843,843,Credit Card,Active,2018-04-02,0.0,7500.0
844,844,Savings,Active,2021-12-26,279181.21,
845,845,Credit Card,Inactive,2021-12-05,-819.46,8000.0
846,846,Checking,Active,2010-11-14,843624.79,
847,847,Savings,Inactive,2020-04-17,348475.66,
848,848,Savings,Active,2020-09-07,536236.31,
849,849,Certificate of Deposit,Active,2020-10-21,1225.07,
850,850,Checking,Active,2016-09-07,943792.48,
851,851,Checking,Active,2015-01-03,843590.98,
852,852,Checking,Active,2012-01-29,1223563.11,
853,853,Checking,Active,2013-07-29,339169.5,
854,854,Checking,Active,2012-04-28,733789.48,
855,855,Savings,Active,2024-01-28,100606.66,
856,856,Checking,Active,2023-09-27,150633.27,
857,857,Credit Card,Active,2020-11-19,0.0,2000.0
858,858,Checking,Active,2020-02-18,235051.9,
859,859,Checking,Active,2011-11-09,1632632.46,
860,860,Checking,Active,2023-03-17,309326.16,
861,861,Savings,Active,2011-07-01,350504.94,
862,862,Savings,Active,2012-11-29,1063130.6,
863,863,Savings,Active,2014-06-16,835319.67,
864,864,Credit Card,Active,2020-05-10,0.0,15000.0
865,865,Checking,Active,2011-05-30,645123.01,
866,866,Credit Card,Active,2011-06-27,0.0,3000.0
867,867,Checking,Active,2014-09-30,602601.13,
868,868,Checking,Active,2016-05-10,702328.02,
869,869,Credit Card,Active,2025-06-26,0.0,10000.0
870,870,Savings,Active,2014-01-24,94.38,
871,871,Credit Card,Active,2014-09-06,0.0,6000.0
872,872,Savings,Active,2017-12-20,979070.3,
873,873,Savings,Active,2020-01-03,478021.83,
874,874,Checking,Active,2012-11-16,2942786.53,
875,875,Credit Card,Active,2016-07-14,0.0,2000.0
876,876,Checking,Active,2022-12-28,51252.49,
877,877,Certificate of Deposit,Active,2024-05-17,53086.54,
878,878,Checking,Active,2021-12-08,260499.76,
879,879,Savings,Active,2018-04-22,620238.24,
880,880,Savings,Inactive,2014-12-02,686876.9,
881,881,Checking,Active,2018-08-12,1067778.95,
882,882,Savings,Inactive,2019-06-05,552490.88,
883,883,Checking,Inactive,2014-09-27,226725.03,
884,884,Savings,Active,2020-02-06,427853.63,
885,885,Checking,Active,2011-06-05,148707.93,
886,886,Savings,Active,2010-02-07,1473735.49,
887,887,Checking,Active,2010-10-18,674560.39,
888,888,Credit Card,Active,2015-01-25,0.0,15000.0
889,889,Savings,Active,2012-06-09,1863229.18,
890,890,Credit Card,Inactive,2016-12-21,0.0,12000.0
891,891,Checking,Active,2010-06-24,2703017.98,
892,892,Checking,Active,2019-04-21,686385.48,
893,893,Credit Card,Active,2014-11-11,-1043.47,5000.0
894,894,Checking,Active,2021-09-13,121304.0,
895,895,Checking,Active,2013-04-02,1530473.8,
896,896,Checking,Active,2025-08-04,26171.69,
897,897,Savings,Active,2016-08-29,840614.96,
898,898,Savings,Active,2024-09-22,47350.18,
899,899,Credit Card,Active,2018-08-04,0.0,15000.0
900,900,Checking,Active,2017-04-17,523702.77,
901,901,Credit Card,Active,2015-10-03,0.0,4000.0
902,902,Checking,Active,2022-02-13,103172.86,
903,903,Savings,Active,2022-03-14,252600.81,
904,904,Checking,Active,2024-06-09,103619.96,
905,905,Credit Card,Active,2025-05-23,0.0,3000.0
906,906,Credit Card,Active,2019-12-11,0.0,5000.0
907,907,Credit Card,Active,2019-01-20,0.0,8000.0
908,908,Savings,Active,2010-09-30,1085354.84,
909,909,Credit Card,Active,2021-09-26,0.0,8000.0
910,910,Checking,Active,2021-12-11,261118.83,
911,911,Credit Card,Active,2014-05-15,0.0,2000.0
912,912,Credit Card,Active,2025-03-16,-990.17,10000.0
913,913,Certificate of Deposit,Inactive,2021-07-26,5944.58,
914,914,Savings,Inactive,2016-02-27,1335951.3,
915,915,Checking,Active,2014-06-02,481066.46,
916,916,Checking,Active,2018-11-16,769017.41,
917,917,Savings,Active,2016-09-04,973082.79,
918,918,Savings,Active,2012-06-17,1054474.92,
919,919,Savings,Active,2012-06-19,1500995.87,
920,920,Checking,Active,2018-01-14,931452.51,
921,921,Savings,Active,2021-03-27,238740.67,
922,922,Savings,Active,2019-11-04,133811.38,
923,923,Savings,Active,2016-10-11,299000.39,
924,924,Credit Card,Active,2016-10-29,0.0,25000.0
925,925,Checking,Active,2011-05-14,3047337.86,
926,926,Checking,Inactive,2012-11-21,921862.09,
927,927,Checking,Active,2014-01-25,734029.32,
928,928,Checking,Active,2013-05-20,1572804.74,
929,929,Credit Card,Active,2018-06-09,0.0,7500.0
930,930,Checking,Active,2010-08-25,655980.43,
931,931,Credit Card,Active,2017-10-20,0.0,50000.0
932,932,Credit Card,Active,2019-05-11,0.0,10000.0
933,933,Certificate of Deposit,Inactive,2022-09-24,1134.8,
