payment_id,loan_id,payment_date,amount_due,amount_paid,interest_paid,payment_status
489,17,2023-05-02,217.04,217.04,89.78,On-Time
490,17,2023-06-02,217.04,217.04,88.19,On-Time
491,17,2023-07-02,217.04,217.04,86.58,On-Time
492,17,2023-08-02,217.04,217.04,84.95,On-Time
493,17,2023-09-02,217.04,217.04,83.3,On-Time
494,17,2023-10-02,217.04,217.04,81.63,On-Time
495,17,2023-11-02,217.04,217.04,79.93,On-Time
496,17,2023-12-02,217.04,217.04,78.22,On-Time
497,17,2024-01-02,217.04,217.04,76.49,On-Time
498,17,2024-02-02,217.04,217.04,74.73,On-Time
499,17,2024-03-02,217.04,217.04,72.95,Late
500,17,2024-04-02,217.04,217.04,71.15,On-Time
501,17,2024-05-02,217.04,217.04,69.33,On-Time
502,17,2024-06-02,217.04,217.04,67.49,On-Time
503,17,2024-07-02,217.04,217.04,65.62,On-Time
504,17,2024-08-02,217.04,217.04,63.73,On-Time
505,17,2024-09-02,217.04,217.04,61.81,On-Time
506,17,2024-10-02,217.04,217.04,59.87,On-Time
507,17,2024-11-02,217.04,217.04,57.91,On-Time
508,17,2024-12-02,217.04,217.04,55.92,On-Time
509,18,2020-02-28,182.23,182.23,105.56,On-Time
510,18,2020-03-28,182.23,182.23,104.16,On-Time
511,18,2020-04-28,182.23,182.23,102.74,On-Time
512,18,2020-05-28,182.23,182.23,101.3,On-Time
513,18,2020-06-28,182.23,182.23,99.82,On-Time
514,18,2020-07-28,182.23,182.23,98.32,On-Time
515,18,2020-08-28,182.23,182.23,96.8,On-Time
516,18,2020-09-28,182.23,182.23,95.24,On-Time
517,18,2020-10-28,182.23,182.23,93.66,On-Time
518,18,2020-11-28,182.23,182.23,92.05,On-Time
519,18,2020-12-28,182.23,182.23,90.41,On-Time
520,18,2021-01-28,182.23,182.23,88.73,On-Time
521,18,2021-02-28,182.23,182.23,87.03,On-Time
522,18,2021-03-28,182.23,182.23,85.3,On-Time
523,18,2021-04-28,182.23,182.23,83.54,On-Time
524,18,2021-05-28,182.23,182.23,81.74,On-Time
525,18,2021-06-28,182.23,182.23,79.91,On-Time
526,18,2021-07-28,182.23,182.23,78.05,Late
527,18,2021-08-28,182.23,182.23,76.15,On-Time
528,18,2021-09-28,182.23,182.23,74.22,On-Time
529,18,2021-10-28,182.23,182.23,72.26,On-Time
530,18,2021-11-28,182.23,182.23,70.25,On-Time
531,18,2021-12-28,182.23,182.23,68.22,On-Time
532,18,2022-01-28,182.23,182.23,66.14,On-Time
533,18,2022-02-28,182.23,182.23,64.03,On-Time
534,18,2022-03-28,182.23,182.23,61.88,On-Time
535,18,2022-04-28,182.23,182.23,59.69,On-Time
536,18,2022-05-28,182.23,182.23,57.46,On-Time
537,18,2022-06-28,182.23,182.23,55.19,On-Time
538,18,2022-07-28,182.23,182.23,52.87,On-Time
539,18,2022-08-28,182.23,182.23,50.52,On-Time
540,18,2022-09-28,182.23,182.23,48.12,On-Time
541,18,2022-10-28,182.23,182.23,45.68,On-Time
542,18,2022-11-28,182.23,182.23,43.2,On-Time
543,18,2022-12-28,182.23,182.23,40.67,On-Time
544,18,2023-01-28,182.23,182.23,38.09,On-Time
545,18,2023-02-28,182.23,182.23,35.47,On-Time
546,18,2023-03-28,182.23,182.23,32.79,On-Time
547,18,2023-04-28,182.23,182.23,30.07,On-Time
548,18,2023-05-28,182.23,182.23,27.31,On-Time
549,18,2023-06-28,182.23,182.23,24.49,On-Time
550,18,2023-07-28,182.23,182.23,21.61,On-Time
551,18,2023-08-28,182.23,182.23,18.69,On-Time
552,18,2023-09-28,182.23,182.23,15.71,On-Time
553,18,2023-10-28,182.23,182.23,12.68,On-Time
554,18,2023-11-28,182.23,182.23,9.6,On-Time
555,18,2023-12-28,182.23,182.23,6.46,On-Time
556,18,2024-01-28,182.23,182.23,3.26,On-Time
557,19,2020-12-14,576.18,576.18,271.7,On-Time
558,19,2021-01-14,576.18,576.18,266.26,On-Time
559,19,2021-02-14,576.18,576.18,260.72,On-Time
560,19,2021-03-14,576.18,576.18,255.08,On-Time
561,19,2021-04-14,576.18,576.18,249.34,On-Time
562,19,2021-05-14,576.18,576.18,243.5,On-Time
563,19,2021-06-14,576.18,576.18,237.55,On-Time
564,19,2021-07-14,576.18,576.18,231.5,On-Time
565,19,2021-08-14,576.18,576.18,225.34,On-Time
566,19,2021-09-14,576.18,576.18,219.06,On-Time
567,19,2021-10-14,576.18,576.18,212.68,On-Time
568,19,2021-11-14,576.18,576.18,206.18,On-Time
569,19,2021-12-14,576.18,576.18,199.57,On-Time
570,19,2022-01-14,576.18,576.18,192.84,On-Time
571,19,2022-02-14,576.18,576.18,185.99,On-Time
572,19,2022-03-14,576.18,576.18,179.01,On-Time
573,19,2022-04-14,576.18,576.18,171.91,On-Time
574,19,2022-05-14,576.18,576.18,164.69,On-Time
575,19,2022-06-14,576.18,576.18,157.33,On-Time
576,19,2022-07-14,576.18,576.18,149.84,On-Time
577,19,2022-08-14,576.18,576.18,142.22,On-Time
578,19,2022-09-14,576.18,576.18,134.47,On-Time
579,19,2022-10-14,576.18,576.18,126.57,On-Time
580,19,2022-11-14,576.18,576.18,118.53,On-Time
581,19,2022-12-14,576.18,576.18,110.35,On-Time
582,19,2023-01-14,576.18,576.18,102.03,On-Time
583,19,2023-02-14,576.18,576.18,93.55,On-Time
584,19,2023-03-14,576.18,576.18,84.92,On-Time
585,19,2023-04-14,576.18,576.18,76.14,On-Time
586,19,2023-05-14,576.18,576.18,67.2,On-Time
587,19,2023-06-14,576.18,576.18,58.11,On-Time
588,19,2023-07-14,576.18,576.18,48.85,On-Time
589,19,2023-08-14,576.18,576.18,39.42,On-Time
590,19,2023-09-14,576.18,576.18,29.83,On-Time
591,19,2023-10-14,576.18,576.18,20.06,On-Time
592,19,2023-11-14,576.18,576.18,10.12,On-Time
593,20,2022-05-21,271.36,271.36,62.42,On-Time
594,20,2022-06-21,271.36,271.36,60.13,On-Time
595,20,2022-07-21,271.36,271.36,57.81,On-Time
596,20,2022-08-21,271.36,271.36,55.48,On-Time
597,20,2022-09-21,271.36,271.36,53.11,On-Time
598,20,2022-10-21,271.36,271.36,50.72,On-Time
599,20,2022-11-21,271.36,271.36,48.31,On-Time
600,20,2022-12-21,271.36,271.36,45.86,On-Time
601,20,2023-01-21,271.36,271.36,43.39,On-Time
602,20,2023-02-21,271.36,271.36,40.9,On-Time
603,20,2023-03-21,271.36,271.36,38.37,On-Time
604,20,2023-04-21,271.36,271.36,35.82,On-Time
605,20,2023-05-21,271.36,271.36,33.24,On-Time
606,20,2023-06-21,271.36,271.36,30.64,On-Time
607,20,2023-07-21,271.36,271.36,28.0,On-Time
608,20,2023-08-21,271.36,271.36,25.34,On-Time
609,20,2023-09-21,271.36,271.36,22.64,On-Time
610,20,2023-10-21,271.36,271.36,19.92,On-Time
611,20,2023-11-21,271.36,271.36,17.16,On-Time
612,20,2023-12-21,271.36,271.36,14.38,On-Time
613,20,2024-01-21,271.36,271.36,11.57,On-Time
614,20,2024-02-21,271.36,271.36,8.72,On-Time
615,20,2024-03-21,271.36,271.36,5.85,On-Time
616,20,2024-04-21,271.36,271.36,2.94,On-Time
617,21,2018-02-28,664.28,664.28,333.26,On-Time
618,21,2018-03-30,664.28,664.28,328.42,On-Time
619,21,2018-04-30,664.28,664.28,323.51,On-Time
620,21,2018-05-30,664.28,664.28,318.53,On-Time
621,21,2018-06-30,664.28,664.28,313.48,On-Time
622,21,2018-07-30,664.28,664.28,308.35,On-Time
623,21,2018-08-30,664.28,664.28,303.15,On-Time
624,21,2018-09-30,664.28,664.28,297.87,On-Time
625,21,2018-10-30,664.28,664.28,292.51,On-Time
626,21,2018-11-30,664.28,664.28,287.08,On-Time
627,21,2018-12-30,664.28,664.28,281.57,On-Time
628,21,2019-01-30,664.28,664.28,275.97,On-Time
629,21,2019-02-28,664.28,664.28,270.3,On-Time
630,21,2019-03-30,664.28,664.28,264.54,On-Time
631,21,2019-04-30,664.28,664.28,258.69,On-Time
632,21,2019-05-30,664.28,664.28,252.77,On-Time
633,21,2019-06-30,664.28,664.28,246.75,On-Time
634,21,2019-07-30,664.28,664.28,240.65,On-Time
635,21,2019-08-30,664.28,664.28,234.46,On-Time
636,21,2019-09-30,664.28,664.28,228.17,On-Time
637,21,2019-10-30,664.28,664.28,221.8,On-Time
638,21,2019-11-30,664.28,664.28,215.33,On-Time
639,21,2019-12-30,664.28,664.28,208.77,On-Time
640,21,2020-01-30,664.28,664.28,202.11,On-Time
641,21,2020-02-29,664.28,664.28,195.36,On-Time
642,21,2020-03-30,664.28,664.28,188.5,On-Time
643,21,2020-04-30,664.28,664.28,181.55,On-Time
644,21,2020-05-30,664.28,664.28,174.49,On-Time
645,21,2020-06-30,664.28,664.28,167.33,On-Time
646,21,2020-07-30,664.28,664.28,160.07,On-Time
647,21,2020-08-30,664.28,664.28,152.7,On-Time
648,21,2020-09-30,664.28,664.28,145.22,On-Time
649,21,2020-10-30,664.28,664.28,137.63,On-Time
650,21,2020-11-30,664.28,664.28,129.94,On-Time
651,21,2020-12-30,664.28,664.28,122.13,On-Time
652,21,2021-01-30,664.28,664.28,114.2,On-Time
653,21,2021-02-28,664.28,664.28,106.16,On-Time
654,21,2021-03-30,664.28,664.28,98.0,On-Time
655,21,2021-04-30,664.28,664.28,89.73,On-Time
656,21,2021-05-30,664.28,664.28,81.33,On-Time
657,21,2021-06-30,664.28,664.28,72.81,On-Time
658,21,2021-07-30,664.28,664.28,64.16,On-Time
659,21,2021-08-30,664.28,664.28,55.39,On-Time
660,21,2021-09-30,664.28,664.28,46.49,On-Time
661,21,2021-10-30,664.28,664.28,37.46,On-Time
662,21,2021-11-30,664.28,664.28,28.3,On-Time
663,21,2021-12-30,664.28,664.28,19.0,On-Time
664,21,2022-01-30,664.28,664.28,9.57,On-Time
665,22,2023-02-07,184.15,184.15,54.51,Late
666,22,2023-03-07,184.15,184.15,52.6,On-Time
667,22,2023-04-07,184.15,184.15,50.67,On-Time
668,22,2023-05-07,184.15,184.15,48.7,On-Time
669,22,2023-06-07,184.15,184.15,46.7,On-Time
670,22,2023-07-07,184.15,184.15,44.68,On-Time
671,22,2023-08-07,184.15,184.15,42.62,On-Time
672,22,2023-09-07,184.15,184.15,40.54,On-Time
673,22,2023-10-07,184.15,184.15,38.42,On-Time
674,22,2023-11-07,184.15,184.15,36.28,On-Time
675,22,2023-12-07,184.15,184.15,34.1,On-Time
676,22,2024-01-07,184.15,184.15,31.89,On-Time
677,22,2024-02-07,184.15,184.15,29.64,On-Time
678,22,2024-03-07,184.15,184.15,27.37,On-Time
679,22,2024-04-07,184.15,184.15,25.06,On-Time
680,22,2024-05-07,184.15,184.15,22.71,On-Time
681,22,2024-06-07,184.15,184.15,20.33,On-Time
682,22,2024-07-07,184.15,184.15,17.92,On-Time
683,22,2024-08-07,184.15,184.15,15.47,On-Time
684,22,2024-09-07,184.15,184.15,12.99,On-Time
685,22,2024-10-07,184.15,184.15,10.46,On-Time
686,22,2024-11-07,184.15,184.15,7.91,On-Time
687,22,2024-12-07,184.15,184.15,5.31,On-Time
688,22,2025-01-07,184.15,184.15,2.67,On-Time
689,23,2021-12-07,474.29,474.29,163.61,On-Time
690,23,2022-01-07,474.29,474.29,158.08,On-Time
691,23,2022-02-07,474.29,474.29,152.46,On-Time
692,23,2022-03-07,474.29,474.29,146.74,On-Time
693,23,2022-04-07,474.29,474.29,140.91,On-Time
694,23,2022-05-07,474.29,474.29,134.98,On-Time
695,23,2022-06-07,474.29,474.29,128.95,On-Time
696,23,2022-07-07,474.29,474.29,122.81,On-Time
697,23,2022-08-07,474.29,474.29,116.56,On-Time
698,23,2022-09-07,474.29,474.29,110.19,On-Time
699,23,2022-10-07,474.29,474.29,103.72,On-Time
700,23,2022-11-07,474.29,474.29,97.13,On-Time
701,23,2022-12-07,474.29,474.29,90.42,On-Time
702,23,2023-01-07,474.29,474.29,83.6,On-Time
703,23,2023-02-07,474.29,474.29,76.65,On-Time
704,23,2023-03-07,474.29,474.29,69.58,On-Time
705,23,2023-04-07,474.29,474.29,62.38,On-Time
706,23,2023-05-07,474.29,474.29,55.06,On-Time
707,23,2023-06-07,474.29,474.29,47.6,On-Time
708,23,2023-07-07,474.29,474.29,40.01,On-Time
709,23,2023-08-07,474.29,474.29,32.29,On-Time
710,23,2023-09-07,474.29,474.29,24.43,On-Time
711,23,2023-10-07,474.29,474.29,16.43,On-Time
712,23,2023-11-07,474.29,474.29,8.29,On-Time
713,24,2018-12-03,704.37,704.37,359.0,On-Time
714,24,2019-01-03,704.37,704.37,353.83,On-Time
715,24,2019-02-03,704.37,704.37,348.59,On-Time
716,24,2019-03-03,704.37,704.37,343.27,On-Time
717,24,2019-04-03,704.37,704.37,337.87,On-Time
718,24,2019-05-03,704.37,704.37,332.38,Late
719,24,2019-06-03,704.37,704.37,326.82,On-Time
720,24,2019-07-03,704.37,704.37,321.17,On-Time
721,24,2019-08-03,704.37,704.37,315.44,On-Time
722,24,2019-09-03,704.37,704.37,309.62,On-Time
723,24,2019-10-03,704.37,704.37,303.72,On-Time
724,24,2019-11-03,704.37,704.37,297.72,On-Time
725,24,2019-12-03,704.37,704.37,291.64,On-Time
726,24,2020-01-03,704.37,704.37,285.47,On-Time
727,24,2020-02-03,704.37,704.37,279.2,On-Time
728,24,2020-03-03,704.37,704.37,272.84,On-Time
729,24,2020-04-03,704.37,704.37,266.39,On-Time
730,24,2020-05-03,704.37,704.37,259.84,On-Time
731,24,2020-06-03,704.37,704.37,253.19,On-Time
732,24,2020-07-03,704.37,704.37,246.44,On-Time
733,24,2020-08-03,704.37,704.37,239.59,On-Time
734,24,2020-09-03,704.37,704.37,232.63,On-Time
735,24,2020-10-03,704.37,704.37,225.58,On-Time
736,24,2020-11-03,704.37,704.37,218.42,On-Time
737,24,2020-12-03,704.37,704.37,211.15,On-Time
738,24,2021-01-03,704.37,704.37,203.77,On-Time
739,24,2021-02-03,704.37,704.37,196.28,On-Time
740,24,2021-03-03,704.37,704.37,188.68,On-Time
741,24,2021-04-03,704.37,704.37,180.97,On-Time
742,24,2021-05-03,704.37,704.37,173.14,On-Time
743,24,2021-06-03,704.37,704.37,165.19,On-Time
744,24,2021-07-03,704.37,704.37,157.13,Late
745,24,2021-08-03,704.37,704.37,148.94,On-Time
746,24,2021-09-03,704.37,704.37,140.63,On-Time
747,24,2021-10-03,704.37,704.37,132.2,On-Time
748,24,2021-11-03,704.37,704.37,123.64,On-Time
749,24,2021-12-03,704.37,704.37,114.95,On-Time
750,24,2022-01-03,704.37,704.37,106.14,On-Time
751,24,2022-02-03,704.37,704.37,97.19,On-Time
752,24,2022-03-03,704.37,704.37,88.11,On-Time
753,24,2022-04-03,704.37,704.37,78.89,On-Time
754,24,2022-05-03,704.37,704.37,69.53,On-Time
755,24,2022-06-03,704.37,704.37,60.04,On-Time
756,24,2022-07-03,704.37,704.37,50.4,On-Time
757,24,2022-08-03,704.37,704.37,40.61,On-Time
758,24,2022-09-03,704.37,704.37,30.69,On-Time
759,24,2022-10-03,704.37,704.37,20.61,On-Time
760,24,2022-11-03,704.37,704.37,10.38,On-Time
761,25,2019-06-08,468.61,468.61,268.88,On-Time
762,25,2019-07-08,468.61,468.61,265.29,On-Time
763,25,2019-08-08,468.61,468.61,261.65,On-Time
764,25,2019-09-08,468.61,468.61,257.94,On-Time
765,25,2019-10-08,468.61,468.61,254.16,On-Time
766,25,2019-11-08,468.61,468.61,250.32,On-Time
767,25,2019-12-08,468.61,468.61,246.41,On-Time
768,25,2020-01-08,468.61,468.61,242.42,On-Time
769,25,2020-02-08,468.61,468.61,238.37,On-Time
770,25,2020-03-08,468.61,468.61,234.24,On-Time
771,25,2020-04-08,468.61,468.61,230.04,On-Time
772,25,2020-05-08,468.61,468.61,225.77,On-Time
773,25,2020-06-08,468.61,468.61,221.41,On-Time
774,25,2020-07-08,468.61,468.61,216.98,On-Time
775,25,2020-08-08,468.61,468.61,212.47,On-Time
776,25,2020-09-08,468.61,468.61,207.88,On-Time
777,25,2020-10-08,468.61,468.61,203.21,On-Time
778,25,2020-11-08,468.61,468.61,198.45,On-Time
779,25,2020-12-08,468.61,468.61,193.61,On-Time
780,25,2021-01-08,468.61,468.61,188.68,On-Time
781,25,2021-02-08,468.61,468.61,183.66,On-Time
782,25,2021-03-08,468.61,468.61,178.55,On-Time
783,25,2021-04-08,468.61,468.61,173.35,On-Time
784,25,2021-05-08,468.61,468.61,168.06,On-Time
785,25,2021-06-08,468.61,468.61,162.67,On-Time
786,25,2021-07-08,468.61,468.61,157.19,On-Time
787,25,2021-08-08,468.61,468.61,151.61,On-Time
788,25,2021-09-08,468.61,468.61,145.92,On-Time
789,25,2021-10-08,468.61,468.61,140.14,On-Time
790,25,2021-11-08,468.61,468.61,134.25,On-Time
791,25,2021-12-08,468.61,468.61,128.26,On-Time
792,25,2022-01-08,468.61,468.61,122.16,On-Time
793,25,2022-02-08,468.61,468.61,115.95,On-Time
794,25,2022-03-08,468.61,468.61,109.63,On-Time
795,25,2022-04-08,468.61,468.61,103.19,On-Time
796,25,2022-05-08,468.61,468.61,96.64,On-Time
797,25,2022-06-08,468.61,468.61,89.97,On-Time
798,25,2022-07-08,468.61,468.61,83.19,On-Time
799,25,2022-08-08,468.61,468.61,76.28,On-Time
800,25,2022-09-08,468.61,468.61,69.25,On-Time
801,25,2022-10-08,468.61,468.61,62.09,On-Time
802,25,2022-11-08,468.61,468.61,54.8,On-Time
803,25,2022-12-08,468.61,468.61,47.38,On-Time
804,25,2023-01-08,468.61,468.61,39.83,On-Time
805,25,2023-02-08,468.61,468.61,32.15,On-Time
806,25,2023-03-08,468.61,468.61,24.32,On-Time
807,25,2023-04-08,468.61,468.61,16.36,On-Time
808,25,2023-05-08,468.61,468.61,8.25,On-Time
809,26,2020-08-19,98.36,98.36,27.42,On-Time
810,26,2020-09-19,98.36,98.36,26.44,On-Time
811,26,2020-10-19,98.36,98.36,25.46,On-Time
812,26,2020-11-19,98.36,98.36,24.46,On-Time
813,26,2020-12-19,98.36,98.36,23.45,On-Time
814,26,2021-01-19,98.36,98.36,22.42,On-Time
815,26,2021-02-19,98.36,98.36,21.38,On-Time
816,26,2021-03-19,98.36,98.36,20.32,On-Time
817,26,2021-04-19,98.36,98.36,19.25,On-Time
818,26,2021-05-19,98.36,98.36,18.17,On-Time
819,26,2021-06-19,98.36,98.36,17.07,On-Time
820,26,2021-07-19,98.36,98.36,15.96,On-Time
821,26,2021-08-19,98.36,98.36,14.83,On-Time
822,26,2021-09-19,98.36,98.36,13.68,On-Time
823,26,2021-10-19,98.36,98.36,12.52,On-Time
824,26,2021-11-19,98.36,98.36,11.34,On-Time
825,26,2021-12-19,98.36,98.36,10.15,On-Time
826,26,2022-01-19,98.36,98.36,8.94,On-Time
827,26,2022-02-19,98.36,98.36,7.72,On-Time
828,26,2022-03-19,98.36,98.36,6.47,On-Time
829,26,2022-04-19,98.36,98.36,5.21,On-Time
830,26,2022-05-19,98.36,98.36,3.94,On-Time
831,26,2022-06-19,98.36,98.36,2.64,On-Time
832,26,2022-07-19,98.36,98.36,1.33,On-Time
833,27,2020-07-21,725.41,725.41,215.53,On-Time
834,27,2020-08-21,725.41,725.41,210.51,On-Time
835,27,2020-09-21,725.41,725.41,205.45,On-Time
836,27,2020-10-21,725.41,725.41,200.33,On-Time
837,27,2020-11-21,725.41,725.41,195.16,On-Time
838,27,2020-12-21,725.41,725.41,189.94,On-Time
839,27,2021-01-21,725.41,725.41,184.67,On-Time
840,27,2021-02-21,725.41,725.41,179.35,On-Time
841,27,2021-03-21,725.41,725.41,173.98,On-Time
842,27,2021-04-21,725.41,725.41,168.55,On-Time
843,27,2021-05-21,725.41,725.41,163.07,On-Time
844,27,2021-06-21,725.41,725.41,157.54,On-Time
845,27,2021-07-21,725.41,725.41,151.95,On-Time
846,27,2021-08-21,725.41,725.41,146.3,On-Time
847,27,2021-09-21,725.41,725.41,140.6,On-Time
848,27,2021-10-21,725.41,725.41,134.85,On-Time
849,27,2021-11-21,725.41,725.41,129.04,On-Time
850,27,2021-12-21,725.41,725.41,123.17,On-Time
851,27,2022-01-21,725.41,725.41,117.24,On-Time
852,27,2022-02-21,725.41,725.41,111.26,On-Time
853,27,2022-03-21,725.41,725.41,105.21,On-Time
854,27,2022-04-21,725.41,725.41,99.11,On-Time
855,27,2022-05-21,725.41,725.41,92.94,On-Time
856,27,2022-06-21,725.41,725.41,86.72,On-Time
857,27,2022-07-21,725.41,725.41,80.43,On-Time
858,27,2022-08-21,725.41,725.41,74.09,On-Time
859,27,2022-09-21,725.41,725.41,67.68,On-Time
860,27,2022-10-21,725.41,725.41,61.2,On-Time
861,27,2022-11-21,725.41,725.41,54.67,On-Time
862,27,2022-12-21,725.41,725.41,48.06,On-Time
863,27,2023-01-21,725.41,725.41,41.4,On-Time
864,27,2023-02-21,725.41,725.41,34.67,On-Time
865,27,2023-03-21,725.41,725.41,27.87,On-Time
866,27,2023-04-21,725.41,725.41,21.0,On-Time
867,27,2023-05-21,725.41,725.41,14.07,On-Time
868,27,2023-06-21,725.41,725.41,7.07,On-Time
869,27,2023-07-21,725.41,725.41,0.0,On-Time
870,28,2018-07-09,456.44,456.44,147.22,On-Time
871,28,2018-08-09,456.44,456.44,142.17,On-Time
872,28,2018-09-09,456.44,456.44,137.03,On-Time
873,28,2018-10-09,456.44,456.44,131.8,On-Time
874,28,2018-11-09,456.44,456.44,126.49,On-Time
875,28,2018-12-09,456.44,456.44,121.09,On-Time
876,28,2019-01-09,456.44,456.44,115.61,On-Time
877,28,2019-02-09,456.44,456.44,110.03,On-Time
878,28,2019-03-09,456.44,456.44,104.37,On-Time
879,28,2019-04-09,456.44,456.44,98.61,On-Time
880,28,2019-05-09,456.44,456.44,92.75,On-Time
881,28,2019-06-09,456.44,456.44,86.8,On-Time
882,28,2019-07-09,456.44,456.44,80.76,On-Time
883,28,2019-08-09,456.44,456.44,74.61,On-Time
884,28,2019-09-09,456.44,456.44,68.37,On-Time
885,28,2019-10-09,456.44,456.44,62.02,On-Time
886,28,2019-11-09,456.44,456.44,55.56,On-Time
887,28,2019-12-09,456.44,456.44,49.01,On-Time
888,28,2020-01-09,456.44,456.44,42.34,On-Time
889,28,2020-02-09,456.44,456.44,35.57,On-Time
890,28,2020-03-09,456.44,456.44,28.68,On-Time
891,28,2020-04-09,456.44,456.44,21.69,On-Time
892,28,2020-05-09,456.44,456.44,14.57,On-Time
893,28,2020-06-09,456.44,456.44,7.35,On-Time
894,29,2018-07-06,268.73,268.73,75.65,On-Time
895,29,2018-08-06,268.73,268.73,73.86,On-Time
896,29,2018-09-06,268.73,268.73,72.07,On-Time
897,29,2018-10-06,268.73,268.73,70.25,On-Time
898,29,2018-11-06,268.73,268.73,68.42,On-Time
899,29,2018-12-06,268.73,268.73,66.57,On-Time
900,29,2019-01-06,268.73,268.73,64.71,On-Time
901,29,2019-02-06,268.73,268.73,62.83,On-Time
902,29,2019-03-06,268.73,268.73,60.93,On-Time
903,29,2019-04-06,268.73,268.73,59.01,On-Time
904,29,2019-05-06,268.73,268.73,57.08,On-Time
905,29,2019-06-06,268.73,268.73,55.12,On-Time
906,29,2019-07-06,268.73,268.73,53.15,On-Time
907,29,2019-08-06,268.73,268.73,51.16,On-Time
908,29,2019-09-06,268.73,268.73,49.16,On-Time
909,29,2019-10-06,268.73,268.73,47.13,On-Time
910,29,2019-11-06,268.73,268.73,45.09,On-Time
911,29,2019-12-06,268.73,268.73,43.02,On-Time
912,29,2020-01-06,268.73,268.73,40.94,On-Time
913,29,2020-02-06,268.73,268.73,38.84,On-Time
914,29,2020-03-06,268.73,268.73,36.72,On-Time
915,29,2020-04-06,268.73,268.73,34.58,On-Time
916,29,2020-05-06,268.73,268.73,32.42,On-Time
917,29,2020-06-06,268.73,268.73,30.24,On-Time
918,29,2020-07-06,268.73,268.73,28.04,On-Time
919,29,2020-08-06,268.73,268.73,25.82,On-Time
920,29,2020-09-06,268.73,268.73,23.58,On-Time
921,29,2020-10-06,268.73,268.73,21.32,On-Time
922,29,2020-11-06,268.73,268.73,19.03,On-Time
923,29,2020-12-06,268.73,268.73,16.73,On-Time
924,29,2021-01-06,268.73,268.73,14.41,On-Time
925,29,2021-02-06,268.73,268.73,12.06,On-Time
926,29,2021-03-06,268.73,268.73,9.69,On-Time
927,29,2021-04-06,268.73,268.73,7.3,On-Time
928,29,2021-05-06,268.73,268.73,4.89,On-Time
929,29,2021-06-06,268.73,268.73,2.46,On-Time
930,30,2020-09-10,1189.56,1189.56,588.07,On-Time
931,30,2020-10-10,1189.56,1189.56,579.47,On-Time
932,30,2020-11-10,1189.56,1189.56,570.74,On-Time
933,30,2020-12-10,1189.56,1189.56,561.88,On-Time
934,30,2021-01-10,1189.56,1189.56,552.9,On-Time
935,30,2021-02-10,1189.56,1189.56,543.79,On-Time
936,30,2021-03-10,1189.56,1189.56,534.55,On-Time
937,30,2021-04-10,1189.56,1189.56,525.18,On-Time
938,30,2021-05-10,1189.56,1189.56,515.67,On-Time
939,30,2021-06-10,1189.56,1189.56,506.03,On-Time
940,30,2021-07-10,1189.56,1189.56,496.25,On-Time
941,30,2021-08-10,1189.56,1189.56,486.33,On-Time
942,30,2021-09-10,1189.56,1189.56,476.27,On-Time
943,30,2021-10-10,1189.56,1189.56,466.06,On-Time
944,30,2021-11-10,1189.56,1189.56,455.71,On-Time
945,30,2021-12-10,1189.56,1189.56,445.21,On-Time
946,30,2022-01-10,1189.56,1189.56,434.56,On-Time
947,30,2022-02-10,1189.56,1189.56,423.76,On-Time
948,30,2022-03-10,1189.56,1189.56,412.8,On-Time
949,30,2022-04-10,1189.56,1189.56,401.69,On-Time
950,30,2022-05-10,1189.56,1189.56,390.41,On-Time
951,30,2022-06-10,1189.56,1189.56,378.98,On-Time
952,30,2022-07-10,1189.56,1189.56,367.38,On-Time
953,30,2022-08-10,1189.56,1189.56,355.62,On-Time
954,30,2022-09-10,1189.56,1189.56,343.68,On-Time
955,30,2022-10-10,1189.56,1189.56,331.58,On-Time
956,30,2022-11-10,1189.56,1189.56,319.31,On-Time
957,30,2022-12-10,1189.56,1189.56,306.85,On-Time
958,30,2023-01-10,1189.56,1189.56,294.22,On-Time
959,30,2023-02-10,1189.56,1189.56,281.41,On-Time
960,30,2023-03-10,1189.56,1189.56,268.42,On-Time
