emp_id,customer_id,employment_status,annual_income,employer_name,years_employed,date_employed
572,572,full-time,80040,Edgeify,12,2013-05-14
573,573,full-time,8152413,Mynte,1,2024-06-25
574,574,full-time,114704,Shuffletag,7,2018-06-27
575,575,full-time,75997,Midel,7,2018-05-28
576,576,full-time,38084,Rooxo,4,2021-01-21
577,577,self-employed,79139,Freelance,,
578,578,full-time,61365,Kwilith,14,2011-10-20
579,579,full-time,54458,Buzzshare,15,2010-08-26
580,580,full-time,83303,Eire,11,2014-05-19
581,581,full-time,62339,Tanoodle,13,2012-02-06
582,582,full-time,91069,BlogXS,3,2022-11-01
583,583,full-time,80566,Realcube,12,2013-05-10
584,584,self-employed,60064,self-employed,,
585,585,full-time,68827,Yodoo,2,2023-07-26
586,586,full-time,50584,Flipopia,10,2015-04-02
587,587,full-time,68101,Blogpad,8,2017-08-07
588,588,full-time,41845,Demizz,8,2017-03-02
589,589,full-time,71295,Talane,14,2011-03-05
590,590,full-time,66467,Aimbo,7,2018-05-11
591,591,full-time,121505,Youopia,6,2018-12-19
592,592,full-time,63513,Reallinks,15,2010-03-20
593,593,full-time,51503,Ntags,12,2013-02-14
594,594,full-time,113715,Kwinu,11,2014-01-09
595,595,full-time,71479,Photojam,11,2014-05-09
596,596,part-time,17105,Cogidoo,8,2017-11-19
597,597,full-time,131018,Demimbu,6,2019-11-27
598,598,full-time,76038,Riffpedia,9,2016-06-28
599,599,full-time,69692,Vidoo,12,2013-07-31
600,600,full-time,73450,Vinte,2,2023-07-05
601,601,full-time,80778,Rooxo,3,2022-03-12
602,602,full-time,46498,Babbleopia,14,2011-04-02
603,603,part-time,16290,Brightdog,10,2015-04-12
604,604,unemployed,0,N/A,0,
605,605,self-employed,50025,Freelance,,
606,606,full-time,668122,Feedfish,3,2022-07-18
607,607,full-time,82555,Mydo,10,2015-03-30
608,608,part-time,21647,Photofeed,4,2021-10-16
609,609,part-time,20698,Zooxo,11,2014-07-19
610,610,full-time,118720,Innojam,4,2021-03-17
611,611,full-time,102887,Centimia,13,2012-09-29
612,612,full-time,97632,Demizz,15,2010-04-29
613,613,full-time,6917970,Rhynyx,15,2010-01-19
614,614,full-time,63268,Tagfeed,10,2015-09-30
615,615,part-time,21163,Topiclounge,15,2010-03-18
616,616,full-time,863662,Rhybox,8,2017-06-04
617,617,part-time,20083,Brainbox,7,2018-05-20
618,618,full-time,80882,Snaptags,13,2012-08-17
619,619,full-time,60195,Thoughtbridge,1,2024-10-19
620,620,part-time,25559,Buzzshare,6,2019-10-18
621,621,unemployed,0,N/A,0,
622,622,full-time,132051,Kwinu,12,2013-02-03
623,623,part-time,13216,Thoughtstorm,14,2011-08-02
624,624,full-time,82674,Jabbersphere,6,2019-04-01
625,625,full-time,63329,Bubblebox,15,2010-02-27
626,626,full-time,69700,Avamm,6,2019-03-24
627,627,full-time,78669,Fivebridge,8,2017-02-15
628,628,full-time,69599,Livefish,4,2021-04-10
629,629,full-time,79986,Jabbercube,1,2024-01-05
630,630,full-time,132881,Divape,10,2015-02-23
631,631,part-time,34273,Gigaclub,10,2015-09-18
632,632,full-time,66777,Devcast,12,2013-02-12
633,633,full-time,116089,Skynoodle,4,2021-09-07
634,634,full-time,54343,Vinte,9,2016-10-06
635,635,full-time,8604709,Divavu,11,2014-09-08
636,636,full-time,64005,Omba,7,2018-06-16
637,637,self-employed,45666,self-employed,,
638,638,full-time,81546,Fliptune,11,2014-01-09
639,639,full-time,51181,Voonder,1,2024-05-06
640,640,full-time,50962,Divavu,7,2017-12-14
641,641,full-time,62279,Layo,15,2010-10-29
642,642,full-time,62014,Trunyx,4,2020-12-01
643,643,unemployed,0,N/A,0,
644,644,part-time,25715,Gigazoom,3,2022-08-17
645,645,full-time,91728,Digitube,11,2014-08-04
646,646,full-time,43632,Jabbersphere,11,2014-08-01
647,647,self-employed,62496,self-employed,,
648,648,part-time,14727,Jaxbean,15,2010-08-24
649,649,self-employed,64624,self-employed,,
650,650,full-time,44612,Voonix,13,2012-02-22
651,651,full-time,36606,Rooxo,9,2016-01-10
652,652,full-time,82027,Devify,2,2023-01-12
653,653,full-time,775195,Zoonder,13,2011-12-11
654,654,self-employed,68728,self-employed,,
655,655,self-employed,72387,Freelance,,
656,656,full-time,125148,Kimia,5,2020-08-04
657,657,full-time,74925,Divavu,5,2020-01-05
658,658,part-time,13400,Twitterworks,11,2014-11-19
659,659,full-time,208114,Photobean,12,2013-01-28
660,660,self-employed,36510,self-employed,,
661,661,part-time,21628,Skidoo,14,2011-04-29
662,662,full-time,76567,Tambee,1,2024-07-09
663,663,unemployed,0,N/A,0,
664,664,full-time,119363,Photobug,13,2012-11-08
665,665,full-time,99838,Livetube,10,2015-03-30
666,666,full-time,108222,Browseblab,2,2023-11-09
667,667,full-time,918181,Tagopia,10,2015-05-13
668,668,part-time,25186,Jabbertype,10,2015-09-16
669,669,full-time,39862,Blognation,5,2020-07-02
670,670,unemployed,0,N/A,0,
671,671,self-employed,82882,Freelance,,
672,672,self-employed,132192,self-employed,,
673,673,full-time,61612,Minyx,14,2011-10-24
674,674,full-time,69109,Blogpad,1,2024-03-19
675,675,full-time,65649,Feedmix,12,2013-03-25
676,676,full-time,52884,Divape,3,2022-10-02
677,677,full-time,563834,Kimia,5,2020-09-03
678,678,full-time,68372,Oba,11,2014-03-29
679,679,full-time,238742,Jabberbean,5,2020-05-13
680,680,full-time,35418,Devify,12,2013-10-23
681,681,full-time,66285,Mycat,7,2018-01-16
682,682,part-time,14050,Photojam,7,2018-10-25
683,683,full-time,133854,Browsedrive,5,2020-07-10
684,684,unemployed,0,N/A,0,
685,685,full-time,927306,Wordtune,15,2010-10-13
686,686,part-time,30915,Mybuzz,3,2022-07-10
687,687,full-time,103385,Eadel,6,2019-09-21
688,688,full-time,81241,Realbuzz,2,2023-03-17
689,689,self-employed,109970,Freelance,,
690,690,unemployed,0,N/A,0,
691,691,full-time,96634,Pixoboo,10,2014-12-09
692,692,full-time,38207,Vimbo,10,2015-11-24
693,693,full-time,68246,Twiyo,8,2017-08-12
694,694,self-employed,87691,self-employed,,
695,695,full-time,39289,Yoveo,14,2011-07-13
696,696,full-time,62027,Eamia,7,2018-07-26
697,697,part-time,23062,Bluejam,1,2024-04-13
698,698,full-time,149042,Skynoodle,14,2011-03-07
699,699,full-time,75192,Voolith,9,2016-02-16
700,700,full-time,124836,Edgeclub,12,2012-12-09
701,701,self-employed,35168,self-employed,,
702,702,full-time,41733,Topiclounge,9,2016-06-18
703,703,full-time,95325,Zoomcast,12,2013-07-08
704,704,part-time,16719,Feednation,2,2023-09-11
705,705,full-time,160300,Dabtype,11,2014-02-12
706,706,full-time,65883,Zooxo,1,2024-10-06
707,707,unemployed,0,N/A,0,
708,708,full-time,54166,Thoughtstorm,12,2013-05-23
709,709,full-time,63136,Mita,15,2010-03-02
710,710,part-time,21778,Babbleblab,5,2020-10-07
711,711,full-time,40163,Wordpedia,10,2015-02-02
712,712,part-time,33482,Zoombeat,14,2011-05-16
713,713,full-time,126264,Shuffledrive,10,2014-12-29
714,714,self-employed,43824,Freelance,,
715,715,part-time,30204,Zooxo,2,2023-09-20
716,716,part-time,19056,Browsebug,12,2012-12-16
717,717,full-time,128043,Miboo,14,2011-09-03
718,718,part-time,18372,Zoomzone,10,2015-07-13
719,719,full-time,81054,Meembee,6,2019-01-01
720,720,full-time,70469,Edgeblab,1,2024-05-09
721,721,unemployed,0,N/A,0,
722,722,full-time,74870,Jaxnation,8,2017-08-03
723,723,self-employed,83892,Freelance,,
724,724,full-time,77838,Dynabox,2,2023-08-10
725,725,full-time,64308,Mydo,11,2014-10-31
726,726,self-employed,893236,Freelance,,
727,727,full-time,214327,Devpulse,1,2024-10-10
728,728,part-time,22319,Linklinks,6,2019-04-19
729,729,part-time,30849,Jaloo,4,2021-11-23
730,730,full-time,55305,Jatri,15,2010-01-24
731,731,full-time,63230,Eazzy,3,2022-04-20
732,732,unemployed,0,N/A,0,
733,733,part-time,30771,Cogibox,10,2015-01-02
734,734,full-time,46822,Janyx,9,2015-12-10
735,735,full-time,61805,Thoughtblab,5,2019-12-08
736,736,unemployed,0,N/A,0,
737,737,full-time,54010,Linkbuzz,14,2011-06-03
738,738,full-time,35699,Npath,4,2021-10-20
739,739,full-time,52474,Kwimbee,1,2024-11-28
740,740,full-time,730996,Yakitri,2,2023-03-07
741,741,full-time,78473,Skimia,7,2018-04-21
742,742,unemployed,0,N/A,0,
743,743,full-time,67159,Thoughtstorm,1,2024-10-06
744,744,unemployed,0,N/A,0,
745,745,part-time,14505,Eazzy,11,2014-03-27
746,746,full-time,103877,Yamia,9,2016-07-20
747,747,full-time,43415,Skimia,10,2014-12-14
748,748,full-time,56702,Skimia,9,2016-09-17
749,749,full-time,55357,Flashpoint,7,2018-06-18
750,750,full-time,38413,Skimia,5,2020-07-02
751,751,full-time,63518,Brightdog,15,2010-04-12
752,752,full-time,75238,Digitube,9,2016-04-08
753,753,full-time,3433104,Oyoyo,11,2014-03-16
754,754,full-time,53359,Bubbletube,7,2018-02-17
755,755,full-time,981385,Oozz,10,2015-03-18
756,756,full-time,39178,Zava,11,2014-05-27
757,757,full-time,69968,Layo,9,2016-02-15
758,758,full-time,83344,Twimbo,12,2013-11-30
759,759,full-time,84620,Leexo,10,2015-07-02
760,760,unemployed,0,N/A,0,
761,761,full-time,43699,Browsebug,5,2020-01-19
762,762,full-time,489473,Layo,4,2021-03-31
763,763,full-time,65495,Feedfire,6,2019-11-08
764,764,full-time,74025,Thoughtbridge,10,2015-10-26
765,765,full-time,43229,Jayo,8,2017-03-13
766,766,full-time,57917,Kazio,5,2020-07-14
767,767,part-time,19710,Quaxo,6,2019-05-20
768,768,full-time,120587,Thoughtmix,9,2016-04-12
769,769,full-time,110842,Zoombeat,13,2012-10-13
770,770,full-time,84852,Janyx,3,2022-09-07
771,771,full-time,122691,Jabbersphere,9,2016-06-21
772,772,self-employed,878315,self-employed,,
773,773,full-time,90220,Eire,15,2010-11-29
774,774,full-time,6594154,Bubblebox,10,2015-06-08
775,775,full-time,76421,Avavee,7,2018-09-19
776,776,unemployed,0,N/A,0,
777,777,full-time,77122,Meevee,15,2009-12-31
778,778,full-time,797858,Photobean,5,2020-09-10
779,779,full-time,66891,Zoombox,15,2010-04-06
780,780,unemployed,0,N/A,0,
781,781,full-time,130842,Miboo,9,2015-12-25
782,782,full-time,75624,Twinte,8,2017-06-18
783,783,full-time,78650,Skajo,15,2010-08-09
784,784,full-time,787709,Dablist,9,2016-06-22
785,785,full-time,74288,Lazzy,2,2023-10-18
786,786,full-time,35834,Oyoloo,11,2014-09-22
787,787,full-time,68022,Youspan,5,2020-06-06
788,788,full-time,671672,Wikizz,6,2019-05-03
789,789,full-time,55326,Trudeo,11,2014-06-01
790,790,part-time,20295,Rhynoodle,9,2016-10-30
791,791,full-time,109737,Skinix,11,2013-12-20
792,792,part-time,19392,Thoughtstorm,1,2024-09-07
793,793,full-time,46749,Voonder,3,2022-04-11
794,794,full-time,123080,Vidoo,12,2013-01-21
795,795,part-time,32227,Chatterbridge,5,2020-02-06
796,796,full-time,84667,Youtags,6,2019-05-01
797,797,full-time,81397,Quatz,6,2019-09-05
798,798,full-time,64321,Yodoo,3,2022-09-15
799,799,full-time,59820,Leexo,3,2022-04-05
800,800,unemployed,0,N/A,0,
801,801,full-time,128427,Skalith,7,2018-06-08
802,802,unemployed,0,N/A,0,
803,803,self-employed,38853,self-employed,,
804,804,full-time,83522,Wordware,13,2012-01-04
805,805,full-time,69663,Meemm,1,2023-12-19
806,806,full-time,207850,Yodoo,13,2012-05-11
807,807,full-time,68099,Zooveo,15,2010-04-13
808,808,full-time,77792,Thoughtstorm,5,2020-09-17
809,809,full-time,73099,Oozz,2,2023-09-22
810,810,full-time,67889,Shufflebeat,8,2017-04-05
811,811,self-employed,79553,Freelance,,
812,812,full-time,38066,Muxo,5,2020-10-19
813,813,part-time,17177,Jabbertype,9,2016-05-10
814,814,full-time,71970,Topiczoom,5,2020-09-02
815,815,full-time,115386,Browseblab,11,2014-04-12
816,816,full-time,46408,Shufflester,11,2014-09-29
817,817,full-time,44640,Topdrive,11,2014-08-10
818,818,full-time,124533,Vimbo,1,2024-07-27
819,819,full-time,80684,Photofeed,11,2014-09-17
820,820,full-time,36843,Babbleset,15,2010-07-17
821,821,self-employed,76639,Freelance,,
822,822,full-time,59994,Linklinks,6,2019-04-02
823,823,self-employed,89650,Freelance,,
824,824,full-time,39366,Agivu,7,2018-05-16
825,825,full-time,77271,Shuffletag,12,2013-04-04
826,826,unemployed,0,N/A,0,
827,827,full-time,201911,Devpoint,8,2017-05-04
828,828,self-employed,48972,Freelance,,
829,829,full-time,167920,Camido,8,2017-07-30
830,830,full-time,122035,Quinu,9,2016-06-20
831,831,self-employed,215715,self-employed,,
832,832,full-time,67354,Divanoodle,4,2021-09-20
833,833,full-time,65332,Edgetag,8,2017-06-26
834,834,full-time,41809,Flipstorm,9,2016-08-27
835,835,self-employed,7060926,Freelance,,
836,836,part-time,20834,Skidoo,5,2020-04-21
837,837,full-time,40571,Topdrive,15,2010-06-19
838,838,full-time,114047,Trilith,10,2015-04-05
839,839,self-employed,100529,self-employed,,
840,840,full-time,1781677,Rhynyx,12,2013-06-26
841,841,unemployed,0,N/A,0,
842,842,self-employed,117330,Freelance,,
843,843,part-time,30301,Kayveo,9,2016-10-31
844,844,self-employed,69926,self-employed,,
845,845,full-time,72165,Oozz,11,2014-05-03
846,846,full-time,65582,Voomm,14,2011-09-03
847,847,full-time,59379,Gabtune,5,2020-01-15
848,848,full-time,98025,Wikibox,6,2019-05-15
849,849,self-employed,35422,Freelance,,
850,850,full-time,111633,Youbridge,5,2020-02-17
851,851,full-time,86694,Yakitri,15,2010-04-13
852,852,self-employed,97585,Freelance,,
853,853,full-time,37259,Bubbletube,10,2015-01-20
854,854,full-time,63660,Realcube,11,2014-01-30
855,855,full-time,55598,Blogspan,13,2012-01-02
856,856,full-time,78816,Quamba,11,2014-03-20
857,857,full-time,111283,Jazzy,1,2024-09-28
858,858,full-time,48980,Dablist,14,2011-07-09
859,859,full-time,126071,Shuffletag,9,2016-02-03
860,860,full-time,120651,Feednation,11,2014-10-14
861,861,part-time,21872,Chatterpoint,10,2015-07-03
862,862,full-time,73001,Cogilith,6,2019-11-03
863,863,full-time,65965,Ainyx,1,2024-10-14
864,864,self-employed,81953,Freelance,,
865,865,full-time,54330,Zoozzy,9,2016-11-27
866,866,full-time,58385,Meevee,15,2010-04-27
867,867,full-time,63800,Eazzy,10,2015-02-02
868,868,self-employed,83052,Freelance,,
869,869,full-time,35383,Livetube,9,2016-03-25
870,870,unemployed,0,N/A,0,
871,871,part-time,23231,Katz,13,2012-10-14
872,872,full-time,114134,Brainbox,4,2021-10-13
873,873,self-employed,77461,Freelance,,
874,874,full-time,235204,Rhyzio,5,2020-03-15
875,875,self-employed,78048,Freelance,,
876,876,part-time,28264,Shuffletag,11,2014-06-24
877,877,full-time,39111,Voolia,5,2020-04-02
878,878,full-time,74712,Gigazoom,2,2023-05-24
879,879,full-time,75913,Aivee,12,2013-03-01
880,880,full-time,56979,Trudeo,1,2024-03-29
881,881,full-time,155418,Gigazoom,10,2015-04-01
882,882,full-time,81073,Topicstorm,12,2013-01-09
883,883,part-time,30052,Photolist,10,2015-04-12
884,884,full-time,70598,Jamia,7,2018-07-16
885,885,part-time,19946,Dabfeed,8,2017-02-04
886,886,self-employed,80286,Freelance,,
887,887,full-time,54049,Jayo,5,2020-05-13
888,888,full-time,87661,Voonder,7,2018-08-16
889,889,full-time,121615,Gigabox,15,2009-12-11
890,890,full-time,116209,Roomm,11,2014-04-04
891,891,full-time,184054,Gigashots,6,2019-08-14
892,892,full-time,112141,Zoombeat,6,2018-12-20
893,893,full-time,41838,Wordtune,7,2018-05-01
894,894,full-time,38764,Dynazzy,6,2019-09-09
895,895,full-time,130915,Roomm,12,2012-12-18
896,896,self-employed,81292,self-employed,,
897,897,self-employed,83952,Freelance,,
898,898,self-employed,37183,self-employed,,
899,899,full-time,89008,Agimba,15,2010-02-18
900,900,full-time,70117,Meembee,4,2020-12-18
901,901,part-time,25683,Realpoint,3,2021-12-03
902,902,full-time,35419,Tekfly,5,2020-01-24
903,903,full-time,65870,Oyope,14,2011-09-16
904,904,full-time,79398,Mydeo,5,2020-06-21
905,905,part-time,33589,Eadel,6,2019-06-09
906,906,full-time,66578,Feedfish,13,2011-12-12
907,907,full-time,71371,Dablist,15,2010-02-21
908,908,self-employed,62438,self-employed,,
909,909,self-employed,111022,Freelance,,
910,910,full-time,75970,Pixoboo,12,2013-03-30
911,911,full-time,151834,Lazzy,11,2014-06-01
912,912,self-employed,72856,Freelance,,
913,913,full-time,61091,Flashspan,2,2023-04-17
914,914,full-time,125659,Bluejam,9,2015-12-20
915,915,full-time,52056,Realpoint,3,2022-05-19
916,916,full-time,119003,Yakitri,13,2012-02-27
917,917,self-employed,97079,self-employed,,
918,918,full-time,69375,Dazzlesphere,10,2015-09-15
919,919,full-time,98272,Skalith,14,2011-02-15
920,920,full-time,127285,Yodo,12,2013-02-11
921,921,full-time,49676,Flashdog,12,2013-07-31
922,922,part-time,21769,Blognation,2,2023-06-27
923,923,part-time,31058,Gigabox,5,2020-04-01
924,924,full-time,77568,Skalith,4,2021-05-15
925,925,full-time,218452,Brainsphere,10,2015-06-05
926,926,full-time,79911,Rhynyx,12,2013-09-25
927,927,full-time,71981,Linktype,7,2018-09-17
928,928,self-employed,134758,self-employed,,
929,929,full-time,68247,Buzzster,12,2013-08-29
930,930,full-time,52548,Yakidoo,2,2023-10-02
931,931,full-time,44115,Yotz,3,2022-01-30
932,932,full-time,92510,Voonte,13,2011-12-22
933,933,self-employed,79322,self-employed,,
934,934,full-time,79968,Gabtune,13,2012-11-09
935,935,full-time,190466,Fanoodle,1,2024-07-09
936,936,full-time,70512,Brightbean,12,2013-09-13
937,937,full-time,45381,Nlounge,5,2020-04-05
938,938,self-employed,36974,Freelance,,
939,939,full-time,124338,Jetwire,3,2022-06-14
940,940,self-employed,61071,Freelance,,
941,941,self-employed,52780,self-employed,,
942,942,self-employed,88875,self-employed,,
943,943,full-time,81976,Aivee,7,2018-04-18
944,944,full-time,64575,Skidoo,8,2017-04-22
945,945,full-time,99298,Rhyloo,1,2024-10-22
946,946,full-time,106234,Jamia,11,2014-06-15
947,947,self-employed,37708,self-employed,,
948,948,full-time,56391,Muxo,5,2020-10-26
949,949,full-time,108790,Voonte,10,2015-11-07
950,950,self-employed,42456,Freelance,,
951,951,self-employed,98882,self-employed,,
952,952,part-time,19866,Ooba,15,2010-04-10
953,953,full-time,57025,Bluezoom,6,2019-06-22
954,954,full-time,77833,Meembee,9,2016-08-11
955,955,full-time,65462,Zoombox,1,2024-03-19
956,956,full-time,82612,Teklist,1,2024-10-08
957,957,full-time,75223,Youopia,7,2018-11-04
958,958,full-time,42959,Photofeed,13,2012-03-24
959,959,unemployed,0,N/A,0,
960,960,self-employed,39835,Freelance,,
961,961,full-time,60034,Wordpedia,8,2016-12-14
962,962,full-time,56574,Tagpad,2,2023-04-01
963,963,full-time,137189,Yozio,6,2019-10-01
964,964,full-time,36880,Miboo,2,2023-07-25
965,965,unemployed,0,N/A,0,
966,966,full-time,82745,Skinix,9,2016-11-03
967,967,full-time,76549,Wikibox,15,2010-03-02
968,968,full-time,228711,Fliptune,10,2015-07-15
969,969,self-employed,84560,self-employed,,
970,970,self-employed,55857,Freelance,,
971,971,part-time,31392,Mynte,1,2024-01-04
972,972,full-time,40373,Dabjam,7,2018-11-29
973,973,self-employed,44310,self-employed,,
974,974,full-time,79856,Twitterbridge,14,2011-05-13
975,975,full-time,54173,Gabtype,9,2016-08-15
976,976,part-time,22381,Lazzy,9,2016-09-28
977,977,part-time,18947,Edgepulse,7,2018-06-19
978,978,full-time,52864,Gigashots,14,2011-04-08
979,979,part-time,29842,Zoomlounge,8,2017-02-10
980,980,full-time,49123,Ntags,11,2014-09-28
981,981,part-time,13314,Wikizz,2,2023-04-27
982,982,unemployed,0,N/A,0,
983,983,full-time,228371,Oba,6,2018-12-30
984,984,full-time,58051,Realpoint,12,2013-10-19
985,985,full-time,48807,Devshare,2,2023-01-22
986,986,full-time,37918,Linklinks,9,2016-05-11
987,987,part-time,26687,Eire,1,2024-01-31
988,988,full-time,576318,Skyble,10,2014-12-28
989,989,full-time,78506,Twimbo,8,2016-12-18
990,990,self-employed,131838,Freelance,,
991,991,full-time,82243,Linkbridge,7,2018-03-25
992,992,full-time,112486,Bubblebox,6,2019-06-07
993,993,full-time,93972,Meemm,5,2020-09-05
994,994,full-time,69987,Topicblab,6,2019-09-21
995,995,full-time,39083,Youspan,3,2022-08-31
996,996,full-time,448342,Tagfeed,7,2018-04-27
997,997,full-time,60041,Talane,6,2019-05-16
998,998,part-time,15425,Talane,12,2013-01-07
999,999,full-time,53828,Thoughtworks,5,2020-02-04
