loan_id,application_id,customer_id,start_date,loan_duration_months,original_amount,interest_rate,current_status,remaining_balance
1671,2194,4500,2020-02-19,24,1200,7.11,Defaulted,520.75
1672,2196,4918,2018-06-04,48,21000,13.22,Paid Off,0.0
1673,2197,995,2022-03-13,36,19200,10.35,Paid Off,0.0
1674,2198,1037,2023-06-10,36,17100,13.93,Active,3903.64
1675,2199,3365,2021-02-04,12,3500,7.84,Paid Off,0.0
1676,2200,4183,2019-07-11,24,5600,11.25,Paid Off,0.0
1677,2201,2689,2023-12-05,48,16900,10.03,Active,9639.52
1678,2203,387,2018-04-29,24,3700,16.25,Paid Off,0.0
1679,2204,151,2020-03-15,12,3900,8.68,Paid Off,0.0
1680,2205,4738,2018-04-19,48,35000,7.73,Paid Off,0.0
1681,2206,296,2018-08-03,48,9600,12.6,Paid Off,0.0
1682,2207,1122,2020-01-20,12,4300,18.26,Paid Off,0.0
1683,2208,2469,2020-09-21,36,8600,8.47,Paid Off,0.0
1684,2209,1793,2021-05-20,24,3800,11.87,Paid Off,0.0
1685,2210,1705,2018-04-09,12,1600,11.45,Paid Off,0.0
1686,2211,228,2019-07-07,36,5500,15.33,Paid Off,0.0
1687,2212,2706,2021-09-18,24,5300,10.96,Paid Off,0.0
1688,2213,4319,2019-04-09,36,19400,11.38,Paid Off,0.0
1689,2215,2221,2020-08-25,60,48800,14.12,Paid Off,0.0
1690,2216,4435,2020-05-13,60,30400,16.93,Paid Off,0.0
1691,2217,1010,2018-10-16,36,21200,20.89,Paid Off,0.0
1692,2218,3362,2023-10-11,36,10000,17.06,Active,3609.92
1693,2219,2384,2023-03-01,36,21600,11.37,Active,2777.68
1694,2220,366,2021-08-25,24,5300,16.56,Paid Off,0.0
1695,2221,2519,2019-12-28,24,1400,17.7,Paid Off,0.0
1696,2222,2791,2022-04-23,12,2800,13.64,Paid Off,0.0
1697,2223,3523,2020-10-18,12,3200,20.92,Paid Off,0.0
1698,2226,1708,2018-12-31,48,23500,17.24,Paid Off,0.0
1699,2227,2997,2019-05-18,60,32200,10.71,Paid Off,0.0
1700,2228,1795,2019-12-23,24,16100,11.42,Paid Off,0.0
1701,2230,1136,2022-06-06,24,3000,18.09,Paid Off,0.0
1702,2231,2358,2022-10-05,48,31500,7.95,Active,8124.45
1703,2232,4401,2022-07-22,12,4200,16.1,Paid Off,0.0
1704,2234,4903,2023-11-06,60,29100,18.67,Active,20542.85
1705,2236,759,2023-01-13,24,12400,11.08,Paid Off,0.0
1706,2237,93,2021-01-26,36,9100,12.24,Paid Off,0.0
1707,2238,2089,2020-11-13,60,37100,10.46,Defaulted,17185.75
1708,2241,4432,2021-10-27,24,23900,18.06,Defaulted,11007.26
1709,2242,4585,2020-03-21,48,7100,11.4,Paid Off,0.0
1710,2243,1364,2021-07-07,12,1700,16.83,Defaulted,743.0
1711,2244,1008,2021-11-21,48,8400,12.47,Paid Off,0.0
1712,2245,501,2019-04-05,36,16500,9.31,Paid Off,0.0
1713,2246,3986,2020-07-18,60,31700,19.59,Paid Off,0.0
1714,2247,712,2021-02-13,12,1400,20.7,Defaulted,618.42
1715,2248,1133,2020-11-06,24,14600,9.8,Paid Off,0.0
1716,2250,2802,2018-05-26,24,6400,13.39,Paid Off,0.0
1717,2251,242,2018-10-04,24,2900,17.2,Defaulted,1329.56
1718,2252,4067,2023-08-07,60,97000,19.74,Active,64687.91
1719,2253,661,2019-02-02,24,8300,11.8,Paid Off,0.0
1720,2254,3506,2021-10-08,24,3400,8.15,Paid Off,0.0
1721,2255,1049,2022-01-21,24,8500,7.42,Paid Off,0.0
1722,2257,4378,2019-02-28,48,9300,17.05,Paid Off,0.0
1723,2258,788,2019-06-03,60,41100,13.25,Paid Off,0.0
1724,2259,1238,2022-06-24,12,2800,9.01,Paid Off,0.0
1725,2263,2289,2020-03-09,48,10900,12.53,Paid Off,0.0
1726,2265,1732,2020-05-14,48,9600,16.31,Paid Off,0.0
1727,2266,2898,2018-08-09,12,3100,13.66,Paid Off,0.0
1728,2270,1640,2020-12-08,48,35800,9.41,Defaulted,16560.17
1729,2271,3363,2018-09-23,48,20300,15.6,Paid Off,0.0
1730,2272,4652,2021-02-20,24,8600,11.5,Paid Off,0.0
1731,2273,2414,2021-10-17,60,39500,9.24,Active,8664.77
1732,2274,3452,2022-06-29,48,7400,7.52,Late,1222.12
1733,2276,3680,2018-05-21,12,3200,11.82,Paid Off,0.0
1734,2277,4480,2018-08-01,24,4800,9.06,Defaulted,2105.76
1735,2278,1303,2018-12-31,24,5800,17.06,Defaulted,2657.16
1736,2279,1796,2018-02-11,48,15900,12.94,Paid Off,0.0
1737,2280,2211,2021-06-06,36,22700,7.6,Paid Off,0.0
1738,2281,3668,2022-07-01,12,3200,13.75,Paid Off,0.0
1739,2282,2329,2018-07-07,48,13300,12.92,Paid Off,0.0
1740,2283,4274,2021-07-27,48,7700,12.2,Paid Off,0.0
1741,2284,615,2023-11-13,48,16400,10.52,Active,9055.75
1742,2288,1696,2022-06-14,60,70200,9.51,Active,25916.31
1743,2289,1841,2020-12-12,24,8400,11.29,Paid Off,0.0
1744,2290,4342,2021-04-12,48,7700,9.52,Paid Off,0.0
1745,2291,1061,2018-10-05,60,43000,10.05,Paid Off,0.0
1746,2292,2022,2022-06-14,48,17900,11.25,Active,3135.02
1747,2294,3343,2023-09-09,36,7000,19.23,Active,2361.01
1748,2295,3460,2020-12-27,48,9900,11.9,Paid Off,0.0
1749,2296,1361,2021-01-25,36,19200,14.8,Paid Off,0.0
1750,2297,3829,2022-05-01,36,22000,17.4,Paid Off,0.0
1751,2298,751,2023-09-15,60,36900,8.3,Active,22760.02
1752,2299,1030,2018-06-05,36,6400,21.72,Defaulted,3173.64
1753,2300,1179,2022-01-28,24,11700,11.23,Paid Off,0.0
1754,2301,2460,2023-01-03,60,42800,15.15,Active,22522.2
1755,2302,3221,2018-07-04,24,21900,14.86,Paid Off,0.0
1756,2303,2465,2022-04-29,12,4200,6.87,Paid Off,0.0
1757,2304,4851,2020-11-09,12,1200,15.24,Paid Off,0.0
1758,2305,4057,2022-05-25,60,27800,8.08,Active,9543.41
1759,2306,4072,2021-11-14,48,13100,13.98,Paid Off,0.0
1760,2307,4597,2021-11-16,48,7600,13.96,Paid Off,0.0
1761,2309,1620,2023-07-17,24,9500,11.07,Paid Off,0.0
1762,2310,2629,2022-08-04,36,6300,19.52,Paid Off,0.0
1763,2311,1702,2022-12-01,12,2100,12.15,Paid Off,0.0
1764,2312,3633,2023-10-18,36,10500,10.85,Active,3576.2
1765,2313,1644,2019-03-09,24,1400,11.28,Paid Off,0.0
1766,2314,1412,2020-07-29,60,53700,8.17,Paid Off,0.0
1767,2316,3448,2021-09-27,36,23000,11.62,Paid Off,0.0
1768,2317,2922,2022-11-04,36,13900,13.75,Paid Off,0.0
1769,2318,2958,2023-01-16,48,83800,20.53,Active,31802.53
1770,2319,930,2018-09-19,24,9900,13.93,Paid Off,0.0
1771,2321,2173,2023-04-29,24,3500,9.17,Paid Off,0.0
1772,2322,2733,2022-12-07,60,90100,11.28,Active,43744.48
1773,2323,4051,2022-06-10,60,40700,16.75,Active,16688.5
1774,2324,4149,2023-07-19,12,3300,8.6,Paid Off,0.0
1775,2325,357,2018-01-11,24,7800,16.73,Paid Off,0.0
1776,2326,3642,2018-12-30,48,6500,18.23,Defaulted,3285.35
1777,2327,2605,2018-10-23,48,24700,9.25,Paid Off,0.0
1778,2329,3054,2018-04-02,48,5200,21.06,Paid Off,0.0
1779,2330,3519,2023-10-23,60,87600,8.18,Active,55375.93
1780,2331,1398,2021-08-01,60,35900,9.29,Active,6498.46
1781,2335,2734,2023-10-05,24,4200,20.95,Paid Off,0.0
1782,2336,680,2023-10-23,36,14200,7.93,Active,4701.25
1783,2337,4580,2023-06-14,48,19800,15.6,Active,9325.46
1784,2338,4683,2019-10-17,36,24000,12.35,Paid Off,0.0
1785,2339,2463,2023-11-05,48,39300,9.95,Active,21590.77
1786,2341,3357,2021-10-11,36,10500,7.5,Paid Off,0.0
1787,2342,3233,2021-07-17,36,10000,17.07,Paid Off,0.0
1788,2343,4747,2021-08-01,12,3900,9.17,Paid Off,0.0
1789,2344,2517,2023-03-20,60,95100,7.8,Active,48986.0
1790,2345,4284,2018-10-08,24,3700,7.76,Paid Off,0.0
1791,2346,1433,2023-05-07,48,14000,7.89,Active,5771.84
1792,2347,3606,2022-06-01,24,16400,15.05,Paid Off,0.0
1793,2348,2999,2020-04-24,24,2800,14.26,Paid Off,0.0
1794,2349,4872,2023-02-14,36,8300,20.54,Active,901.21
1795,2351,2635,2021-01-05,24,15800,12.33,Defaulted,7057.05
1796,2352,2254,2018-12-21,48,99100,13.52,Paid Off,0.0
1797,2354,1304,2021-02-15,36,7400,13.12,Paid Off,0.0
1798,2355,1245,2019-08-04,36,19500,21.36,Paid Off,0.0
1799,2358,20,2022-05-17,48,27400,18.87,Active,4645.32
1800,2359,1988,2021-11-16,12,3400,9.71,Defaulted,1456.73
1801,2360,3191,2020-12-31,48,5600,10.99,Paid Off,0.0
1802,2361,4753,2020-10-09,48,5700,9.13,Paid Off,0.0
1803,2362,2404,2023-10-17,48,97400,9.5,Active,51269.5
1804,2363,2890,2021-08-08,24,5100,8.72,Paid Off,0.0
1805,2364,3121,2022-03-05,24,13100,15.8,Defaulted,5961.48
1806,2365,734,2023-11-23,12,3500,11.22,Paid Off,0.0
1807,2366,3495,2021-06-04,36,18300,10.7,Paid Off,0.0
1808,2367,2381,2018-01-23,48,5600,7.8,Paid Off,0.0
1809,2368,166,2018-12-12,36,9900,19.02,Paid Off,0.0
1810,2371,120,2019-12-17,12,2500,20.86,Paid Off,0.0
1811,2374,916,2020-07-16,60,30000,13.05,Paid Off,0.0
1812,2375,2063,2022-07-29,24,3700,7.68,Paid Off,0.0
1813,2376,4160,2020-03-28,24,7000,12.82,Paid Off,0.0
1814,2377,1614,2022-05-17,48,6700,18.17,Active,1124.13
1815,2379,970,2018-12-27,12,2000,9.94,Paid Off,0.0
1816,2380,3916,2021-10-20,60,31100,7.82,Active,6644.51
1817,2382,586,2020-07-30,24,8300,9.9,Paid Off,0.0
1818,2384,3324,2018-07-19,48,20200,12.14,Paid Off,0.0
1819,2385,4109,2022-09-14,60,70900,8.98,Active,29737.81
1820,2386,4650,2023-07-11,24,16800,7.57,Paid Off,0.0
1821,2387,3484,2019-06-17,36,7700,9.56,Defaulted,3477.32
1822,2388,3455,2020-04-28,24,4100,18.92,Defaulted,1896.82
1823,2389,3364,2019-09-10,24,24100,12.16,Defaulted,10754.29
1824,2390,3622,2022-07-14,36,6500,20.42,Paid Off,0.0
1825,2391,3863,2023-09-07,24,1100,20.17,Paid Off,0.0
1826,2392,3303,2021-03-05,60,42900,8.76,Active,3478.47
1827,2393,289,2021-11-27,60,45500,20.49,Active,13114.26
1828,2395,2163,2018-08-12,24,21800,11.33,Paid Off,0.0
1829,2396,3375,2022-08-12,12,2500,16.61,Paid Off,0.0
1830,2397,4078,2021-06-02,36,5700,9.22,Paid Off,0.0
1831,2398,2233,2020-08-12,24,1300,10.87,Paid Off,0.0
1832,2399,1621,2022-03-27,24,7300,11.06,Paid Off,0.0
1833,2400,719,2020-01-23,12,2700,9.37,Paid Off,0.0
1834,2401,4815,2021-08-29,48,41300,21.63,Paid Off,0.0
1835,2402,4998,2018-09-18,36,8700,10.94,Paid Off,0.0
1836,2403,774,2021-12-30,60,472400,16.86,Active,138192.45
1837,2404,2410,2018-05-04,48,6600,12.76,Paid Off,0.0
1838,2405,2168,2020-12-08,36,8600,16.39,Paid Off,0.0
1839,2406,498,2018-04-19,12,1400,8.56,Paid Off,0.0
1840,2407,511,2018-09-01,36,9200,21.13,Paid Off,0.0
1841,2408,2240,2023-03-15,36,6900,15.68,Active,935.23
1842,2411,3187,2021-02-19,36,7700,13.54,Paid Off,0.0
1843,2412,1016,2021-04-29,60,193200,9.99,Active,20017.2
1844,2413,2267,2022-06-30,24,3500,10.25,Paid Off,0.0
1845,2414,3210,2020-02-12,24,19200,11.89,Paid Off,0.0
1846,2415,3433,2022-06-09,36,6000,7.48,Paid Off,0.0
1847,2417,3854,2022-03-10,36,7000,15.38,Paid Off,0.0
1848,2419,901,2018-06-04,36,5100,9.07,Defaulted,2294.02
1849,2421,1991,2020-05-14,60,34900,13.1,Paid Off,0.0
1850,2423,2004,2021-10-16,12,2400,11.69,Paid Off,0.0
1851,2424,2203,2021-06-14,36,11200,17.4,Paid Off,0.0
1852,2426,3109,2019-03-27,24,11500,13.12,Paid Off,0.0
1853,2427,2337,2019-07-25,48,10200,7.63,Paid Off,0.0
1854,2429,4859,2018-04-13,60,42100,19.94,Paid Off,0.0
1855,2430,546,2019-03-26,12,3700,13.06,Paid Off,0.0
1856,2431,1483,2022-04-03,12,3200,11.29,Paid Off,0.0
1857,2433,1382,2022-03-21,48,10800,8.65,Active,1048.9
1858,2434,597,2022-09-18,36,8000,19.82,Paid Off,0.0
1859,2435,1046,2022-08-23,24,21200,10.21,Paid Off,0.0
1860,2436,4494,2019-08-01,48,39100,16.54,Paid Off,0.0
1861,2438,2503,2022-12-31,24,11000,17.5,Paid Off,0.0
1862,2439,1294,2023-08-25,24,6200,10.33,Paid Off,0.0
1863,2441,936,2022-08-25,24,24100,11.99,Paid Off,0.0
1864,2442,4090,2020-01-19,48,21600,11.05,Paid Off,0.0
1865,2444,3868,2021-11-12,36,24000,8.92,Paid Off,0.0
1866,2445,769,2023-10-21,60,50300,8.58,Active,31914.25
1867,2446,3596,2019-03-13,24,2200,15.67,Paid Off,0.0
1868,2447,2561,2022-07-23,24,2300,7.71,Paid Off,0.0
1869,2448,3935,2019-08-30,24,6700,17.45,Paid Off,0.0
1870,2450,4672,2019-10-04,36,6300,9.67,Paid Off,0.0
1871,2452,3500,2022-03-05,12,4200,20.56,Paid Off,0.0
1872,2453,4565,2019-08-26,48,25100,15.23,Paid Off,0.0
1873,2455,3715,2022-05-17,24,11000,11.78,Paid Off,0.0
1874,2456,3481,2023-07-20,36,14200,7.98,Active,3454.59
1875,2457,2286,2022-02-24,48,8400,9.65,Active,624.83
1876,2458,3793,2023-11-02,24,5900,16.75,Paid Off,0.0
1877,2459,1871,2019-03-19,24,2300,7.15,Paid Off,0.0
1878,2460,4198,2023-07-14,48,19900,17.29,Active,9967.87
1879,2461,4143,2023-06-01,24,9300,11.57,Defaulted,4136.66
1880,2462,50,2019-05-22,24,16500,14.37,Paid Off,0.0
1881,2465,4469,2021-05-23,24,2800,10.28,Paid Off,0.0
1882,2466,2575,2022-01-15,48,31000,15.54,Active,1709.25
1883,2468,484,2020-04-09,24,5900,8.24,Paid Off,0.0
1884,2469,1126,2020-10-21,24,1300,10.98,Paid Off,0.0
1885,2470,2020,2022-01-17,36,8600,7.83,Paid Off,0.0
1886,2471,3692,2021-03-13,60,29300,7.75,Active,2324.74
1887,2472,2516,2021-03-28,48,20800,19.97,Paid Off,0.0
1888,2475,3719,2021-10-08,24,7900,11.9,Defaulted,3520.27
1889,2476,3565,2022-01-10,48,13900,10.14,Active,698.09
1890,2477,1925,2020-02-15,24,11500,13.62,Paid Off,0.0
1891,2478,4751,2022-02-03,24,3900,14.32,Paid Off,0.0
1892,2480,4267,2022-02-20,36,5100,14.75,Paid Off,0.0
1893,2481,4293,2022-04-03,48,6700,7.78,Active,798.77
1894,2482,2464,2023-02-18,60,43500,9.56,Active,22146.23
1895,2483,1780,2019-07-15,36,8100,9.33,Paid Off,0.0
1896,2484,4546,2021-05-25,24,23000,20.72,Paid Off,0.0
1897,2486,2692,2019-07-23,12,3600,8.74,Paid Off,0.0
1898,2487,2278,2019-05-20,48,44800,7.89,Paid Off,0.0
1899,2488,3166,2023-06-25,48,12400,20.96,Active,6158.91
1900,2489,2611,2021-05-13,24,7900,9.32,Paid Off,0.0
1901,2491,3355,2018-07-09,24,16500,7.75,Paid Off,0.0
1902,2492,3407,2022-05-22,36,5900,8.64,Paid Off,0.0
1903,2493,733,2021-06-16,24,3700,8.71,Paid Off,0.0
1904,2494,318,2020-06-30,48,56000,7.67,Paid Off,0.0
1905,2497,4205,2019-08-24,36,5300,15.14,Paid Off,0.0
1906,2498,4458,2018-08-03,48,21600,20.42,Paid Off,0.0
1907,2499,3675,2020-03-08,12,2200,13.12,Paid Off,0.0
1908,2500,3632,2022-11-23,24,6500,8.76,Paid Off,0.0
1909,2501,3310,2020-05-11,48,8900,14.71,Paid Off,0.0
1910,2503,740,2019-11-02,60,92700,11.36,Paid Off,0.0
1911,2504,631,2019-09-09,60,46500,8.29,Paid Off,0.0
1912,2505,4616,2019-12-17,60,32500,15.99,Paid Off,0.0
1913,2507,3496,2023-06-29,12,3200,9.03,Paid Off,0.0
1914,2510,224,2023-10-29,48,6600,9.5,Active,3474.11
1915,2511,2451,2020-11-30,24,7600,7.48,Defaulted,3304.92
1916,2512,336,2021-08-09,48,17700,12.62,Paid Off,0.0
1917,2513,110,2019-05-18,48,21600,10.43,Paid Off,0.0
1918,2514,1570,2019-05-12,48,39900,9.19,Paid Off,0.0
1919,2515,3172,2018-06-19,36,9800,12.12,Paid Off,0.0
1920,2516,2640,2022-08-20,24,23700,7.29,Paid Off,0.0
1921,2518,326,2020-06-02,48,8500,18.87,Paid Off,0.0
1922,2520,582,2021-06-20,24,3100,14.83,Paid Off,0.0
1923,2521,4855,2018-11-13,24,9700,16.71,Paid Off,0.0
1924,2522,367,2021-02-26,72,108600,12.72,Active,29865.59
1925,2523,588,2023-10-10,24,5700,20.42,Paid Off,0.0
1926,2524,130,2021-04-06,36,24500,7.97,Paid Off,0.0
1927,2525,4554,2023-11-17,60,30800,9.43,Active,20181.23
1928,2526,2664,2021-02-15,36,6500,7.93,Paid Off,0.0
1929,2527,2759,2022-05-16,24,6900,11.18,Paid Off,0.0
1930,2529,4077,2019-12-19,48,5100,11.05,Paid Off,0.0
1931,2531,2260,2018-06-19,24,8500,20.93,Paid Off,0.0
1932,2532,4326,2020-02-09,48,8900,8.11,Paid Off,0.0
1933,2538,2197,2019-02-27,48,16900,12.68,Paid Off,0.0
1934,2540,1809,2021-12-06,12,2000,7.08,Paid Off,0.0
1935,2541,2839,2018-03-15,36,9400,12.25,Paid Off,0.0
1936,2542,3278,2019-09-03,12,4700,7.82,Paid Off,0.0
1937,2543,1802,2020-02-24,24,8500,20.41,Paid Off,0.0
1938,2544,1857,2021-08-05,24,7500,8.75,Paid Off,0.0
1939,2545,2695,2023-05-27,24,17800,14.82,Paid Off,0.0
1940,2548,4787,2020-09-27,36,5300,19.84,Paid Off,0.0
1941,2549,1319,2018-11-16,48,13100,17.68,Paid Off,0.0
1942,2550,1098,2020-07-19,12,1000,15.93,Paid Off,0.0
1943,2553,4339,2023-09-03,60,36000,12.18,Active,23022.59
1944,2554,3735,2020-06-03,12,1800,13.57,Paid Off,0.0
1945,2555,4829,2021-03-26,48,48200,14.58,Paid Off,0.0
1946,2556,2719,2019-08-05,36,8800,11.85,Paid Off,0.0
1947,2557,4550,2019-10-07,24,17000,16.03,Paid Off,0.0
1948,2558,2780,2022-12-08,24,3000,7.28,Paid Off,0.0
1949,2559,4043,2022-02-22,24,3500,10.35,Paid Off,0.0
1950,2560,3568,2019-09-27,60,40200,8.07,Paid Off,0.0
1951,2561,718,2021-11-14,12,3700,8.74,Paid Off,0.0
1952,2562,2547,2019-02-22,48,5700,10.21,Paid Off,0.0
1953,2563,2270,2023-04-04,36,11200,8.25,Active,1725.55
1954,2564,3245,2022-08-28,36,10000,10.48,Paid Off,0.0
1955,2566,1479,2023-12-23,60,28700,8.71,Active,19140.15
1956,2568,3729,2023-02-21,24,3900,11.27,Paid Off,0.0
1957,2569,3977,2019-09-09,12,2000,10.95,Paid Off,0.0
1958,2571,1774,2023-11-30,36,16300,7.84,Active,5863.01
1959,2573,3738,2019-04-26,36,9600,9.1,Paid Off,0.0
1960,2575,2287,2021-12-14,24,1000,12.64,Paid Off,0.0
1961,2577,1804,2020-04-15,24,22000,11.17,Paid Off,0.0
1962,2578,261,2023-10-30,60,39100,15.33,Active,26310.24
1963,2579,2099,2021-01-27,48,47800,10.33,Paid Off,0.0
1964,2580,785,2022-01-26,48,30100,15.27,Active,1652.06
1965,2581,900,2020-09-28,36,8400,10.02,Paid Off,0.0
1966,2584,1924,2020-08-09,24,7500,20.53,Paid Off,0.0
1967,2585,1633,2018-04-01,24,18500,11.77,Paid Off,0.0
1968,2586,683,2017-12-25,48,29600,17.31,Paid Off,0.0
1969,2587,4581,2022-11-22,24,2600,15.97,Paid Off,0.0
1970,2589,3663,2022-03-13,48,21400,10.9,Active,2158.97
1971,2590,3050,2021-08-16,24,6100,7.76,Defaulted,2656.79
1972,2591,2408,2019-09-12,12,3500,18.43,Defaulted,1536.47
1973,2592,973,2023-09-02,36,6000,11.5,Active,1878.15
1974,2593,3913,2023-03-24,48,64300,16.04,Active,26112.35
1975,2594,3656,2019-09-08,36,5500,12.37,Defaulted,2540.28
1976,2597,4440,2021-07-14,48,20400,10.0,Paid Off,0.0
1977,2598,4341,2022-06-24,36,18800,10.08,Paid Off,0.0
1978,2599,2479,2022-09-12,48,9100,14.35,Active,2345.69
1979,2600,705,2019-04-15,36,24900,18.0,Paid Off,0.0
1980,2601,3533,2020-07-20,24,2600,15.32,Paid Off,0.0
1981,2602,4977,2018-01-26,24,12700,13.23,Paid Off,0.0
1982,2603,2776,2021-07-28,48,22400,15.85,Defaulted,11063.94
1983,2604,1787,2022-07-28,48,59200,7.89,Late,11203.5
1984,2606,1943,2021-06-07,24,1600,9.88,Paid Off,0.0
1985,2608,3955,2019-11-01,36,7300,11.91,Paid Off,0.0
1986,2609,4306,2020-07-04,24,3200,8.64,Defaulted,1400.57
1987,2610,2434,2020-09-26,60,38200,10.5,Paid Off,0.0
1988,2611,1222,2023-02-08,48,88300,9.65,Active,31318.11
1989,2613,3611,2021-12-10,48,9400,18.04,Active,272.23
1990,2614,4171,2019-05-05,60,39900,11.61,Paid Off,0.0
1991,2615,2677,2021-05-24,48,33200,15.85,Paid Off,0.0
1992,2616,4941,2021-08-29,12,4700,17.3,Paid Off,0.0
1993,2619,4390,2022-12-14,36,14700,14.12,Active,497.42
1994,2620,3030,2020-06-03,36,6400,12.53,Paid Off,0.0
1995,2621,2356,2018-11-06,12,4700,21.03,Paid Off,0.0
1996,2622,3390,2021-11-03,12,3800,7.67,Paid Off,0.0
1997,2625,3654,2023-08-23,24,4700,12.3,Paid Off,0.0
1998,2627,2530,2019-05-21,24,1800,21.34,Defaulted,843.29
1999,2628,3510,2019-08-16,12,3400,15.9,Paid Off,0.0
2000,2629,2478,2019-03-18,24,4500,12.38,Paid Off,0.0
2001,2630,1125,2019-08-15,48,22100,18.64,Paid Off,0.0
2002,2631,3428,2019-11-04,60,92200,12.15,Paid Off,0.0
2003,2632,1907,2023-02-24,60,38700,12.09,Active,20302.81
2004,2634,2779,2019-12-28,48,41700,19.79,Paid Off,0.0
2005,2635,1493,2022-02-15,36,8800,12.47,Paid Off,0.0
2006,2636,4286,2019-02-23,24,11900,15.71,Defaulted,5412.79
2007,2637,4864,2018-07-11,60,39700,15.14,Paid Off,0.0
2008,2638,1709,2018-11-28,60,35000,19.74,Paid Off,0.0
2009,2642,691,2023-12-12,24,21900,14.1,Active,1040.29
2010,2644,4117,2023-11-16,60,31500,13.94,Active,21434.92
2011,2646,1431,2021-06-16,36,13300,12.18,Paid Off,0.0
2012,2647,4294,2020-07-21,24,1400,16.35,Paid Off,0.0
2013,2648,3724,2019-07-13,48,31400,12.55,Paid Off,0.0
2014,2649,3950,2018-04-23,12,2700,17.41,Paid Off,0.0
2015,2650,2065,2019-06-20,60,35000,7.79,Paid Off,0.0
2016,2651,3494,2023-03-22,48,14100,9.78,Active,5321.84
2017,2652,3273,2018-11-15,48,12900,8.62,Paid Off,0.0
2018,2653,2245,2018-05-19,24,20600,8.96,Paid Off,0.0
2019,2654,2155,2021-11-29,48,23200,19.99,Paid Off,0.0
2020,2656,341,2018-06-09,48,22000,9.96,Defaulted,10235.71
2021,2657,2436,2022-07-18,24,14100,20.84,Paid Off,0.0
2022,2658,543,2023-05-31,36,20500,19.28,Active,4282.13
2023,2659,3545,2021-09-14,48,9100,10.71,Paid Off,0.0
2024,2660,4127,2023-08-20,36,21600,13.42,Active,6235.65
2025,2661,3682,2020-09-18,60,30100,12.79,Paid Off,0.0
2026,2663,53,2023-05-18,36,18000,12.28,Active,3476.05
2027,2664,4538,2022-08-15,60,49200,15.26,Active,21575.9
2028,2665,730,2019-06-07,48,13000,14.34,Paid Off,0.0
2029,2666,4649,2018-12-07,24,8000,16.25,Paid Off,0.0
2030,2667,3134,2021-04-16,60,59300,7.78,Active,5866.19
2031,2668,2868,2019-09-18,24,9100,10.65,Paid Off,0.0
2032,2669,1118,2020-02-06,24,8600,8.71,Paid Off,0.0
2033,2670,817,2023-04-14,24,5600,17.87,Defaulted,2576.53
2034,2672,467,2023-06-07,24,19700,17.6,Paid Off,0.0
2035,2675,4209,2019-03-06,24,3800,10.5,Paid Off,0.0
2036,2676,3088,2018-03-01,36,14700,10.52,Paid Off,0.0
2037,2679,3415,2020-09-27,12,4200,18.98,Paid Off,0.0
2038,2680,35,2019-02-09,24,6900,18.22,Paid Off,0.0
2039,2681,4790,2020-12-18,24,10300,7.84,Paid Off,0.0
2040,2682,610,2021-06-09,48,9600,15.13,Paid Off,0.0
2041,2683,4300,2021-04-23,60,55000,9.83,Active,5679.63
2042,2684,720,2022-01-02,24,18400,11.08,Paid Off,0.0
2043,2685,3973,2021-01-24,12,4500,7.3,Paid Off,0.0
2044,2686,915,2020-06-23,60,33200,7.84,Paid Off,0.0
2045,2687,4575,2018-01-02,12,4600,20.64,Paid Off,0.0
2046,2688,984,2022-03-07,24,16500,9.38,Paid Off,0.0
2047,2689,1882,2022-10-17,60,35000,21.83,Active,17973.3
2048,2690,2148,2020-11-10,36,21300,10.14,Paid Off,0.0
2049,2691,4251,2023-12-03,36,8100,17.41,Late,3418.57
2050,2694,1602,2022-08-21,12,4700,8.49,Paid Off,0.0
2051,2695,4226,2019-04-01,36,7800,8.9,Paid Off,0.0
2052,2696,3828,2022-07-16,12,4700,20.48,Paid Off,0.0
2053,2698,638,2019-02-21,12,1700,8.48,Paid Off,0.0
2054,2699,2653,2018-09-30,12,4000,7.39,Paid Off,0.0
2055,2700,3847,2019-08-22,36,9200,12.08,Paid Off,0.0
2056,2701,859,2020-06-01,36,14700,21.71,Paid Off,0.0
2057,2702,2264,2021-11-19,24,8100,7.44,Paid Off,0.0
2058,2703,4496,2018-10-15,48,55300,18.1,Paid Off,0.0
2059,2704,4858,2020-12-17,24,20800,12.58,Paid Off,0.0
2060,2705,3737,2019-04-22,48,11400,10.66,Paid Off,0.0
2061,2706,1885,2021-02-26,12,3700,18.4,Paid Off,0.0
2062,2708,1117,2021-09-08,12,2000,6.93,Paid Off,0.0
2063,2710,4013,2018-07-13,36,22000,7.3,Paid Off,0.0
2064,2712,3942,2022-01-07,60,141600,9.35,Active,39161.92
2065,2714,2904,2018-09-12,48,33500,15.9,Paid Off,0.0
2066,2715,2537,2023-07-22,12,2200,11.96,Paid Off,0.0
2067,2716,3498,2021-03-15,36,20400,18.83,Paid Off,0.0
2068,2718,2509,2019-12-17,48,44800,8.59,Paid Off,0.0
2069,2719,4053,2021-04-20,36,9300,17.15,Paid Off,0.0
2070,2720,3818,2021-10-21,60,27200,9.79,Active,6027.22
2071,2721,45,2021-08-26,60,119500,9.09,Late,21548.27
2072,2722,4354,2021-04-14,36,18700,18.57,Paid Off,0.0
2073,2723,2400,2019-07-19,24,15700,21.47,Paid Off,0.0
2074,2724,255,2019-04-21,48,87400,17.35,Defaulted,43803.85
